season,league,team1,team2,period,mins,prob1,prob1_outcome,probtie,probtie_outcome,prob2,prob2_outcome
2019,FIFA Women's World Cup Final,France,South Korea,2,59,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,60,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,61,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,62,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,63,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,64,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,65,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,66,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,67,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,68,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,69,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,70,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,71,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,72,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,73,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,74,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,75,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,76,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,77,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,78,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,79,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,80,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,81,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,82,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,83,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,84,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,85,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,86,1.0,1,0.0,0,0.0,0
