season,team1,team2,period,secs,prob1,prob1_outcome,prob2,prob2_outcome
2017,Elon,West Virginia,2,228,0.101,0,0.899,1
2017,Elon,West Virginia,2,200,0.095,0,0.905,1
2017,Elon,West Virginia,2,198,0.078,0,0.922,1
2017,Elon,West Virginia,2,179,0.096,0,0.904,1
2017,Elon,West Virginia,2,160,0.105,0,0.895,1
2017,Elon,West Virginia,2,138,0.097,0,0.903,1
2017,Elon,West Virginia,2,125,0.106,0,0.894,1
2017,Elon,West Virginia,2,114,0.097,0,0.903,1
2017,Elon,West Virginia,2,101,0.107,0,0.893,1
2017,Elon,West Virginia,2,97,0.112,0,0.888,1
2017,Elon,West Virginia,2,89,0.123,0,0.877,1
2017,Elon,West Virginia,2,81,0.112,0,0.888,1
2017,Elon,West Virginia,2,71,0.123,0,0.877,1
2017,Elon,West Virginia,2,62,0.149,0,0.851,1
2017,Elon,West Virginia,2,43,0.125,0,0.875,1
2017,Elon,West Virginia,2,34,0.114,0,0.886,1
2017,Elon,West Virginia,2,6,0.118,0,0.882,1
2017,Elon,West Virginia,2,4,0.131,0,0.869,1
2017,Elon,West Virginia,2,2,0.159,0,0.841,1
2017,Elon,West Virginia,2,1,0.159,0,0.841,1
2017,Elon,West Virginia,2,0,0.168,0,0.832,1
2017,Elon,West Virginia,3,600,0.159,0,0.841,1
2017,Elon,West Virginia,3,577,0.136,0,0.864,1
2017,Elon,West Virginia,3,563,0.167,0,0.833,1
2017,Elon,West Virginia,3,544,0.19,0,0.81,1
2017,Elon,West Virginia,3,543,0.19,0,0.81,1
2017,Elon,West Virginia,3,521,0.171,0,0.829,1
2017,Elon,West Virginia,3,498,0.192,0,0.808,1
2017,Elon,West Virginia,3,489,0.174,0,0.8260000000000001,1
2017,Elon,West Virginia,3,466,0.142,0,0.858,1
2017,Elon,West Virginia,3,449,0.13,0,0.87,1
2017,Elon,West Virginia,3,440,0.086,0,0.914,1
2017,Elon,West Virginia,3,429,0.111,0,0.889,1
2017,Elon,West Virginia,3,417,0.087,0,0.913,1
2017,Elon,West Virginia,3,400,0.113,0,0.887,1
2017,Elon,West Virginia,3,370,0.123,0,0.877,1
2017,Elon,West Virginia,3,368,0.184,0,0.8160000000000001,1
2017,Elon,West Virginia,3,349,0.146,0,0.854,1
2017,Elon,West Virginia,3,316,0.136,0,0.864,1
2017,Elon,West Virginia,3,311,0.149,0,0.851,1
2017,Elon,West Virginia,3,302,0.19,0,0.81,1
2017,Elon,West Virginia,3,272,0.154,0,0.846,1
2017,Elon,West Virginia,3,261,0.14,0,0.86,1
2017,Elon,West Virginia,3,255,0.157,0,0.843,1
2017,Elon,West Virginia,3,250,0.196,0,0.804,1
2017,Elon,West Virginia,3,243,0.197,0,0.8029999999999999,1
2017,Elon,West Virginia,3,235,0.16,0,0.84,1
2017,Elon,West Virginia,3,221,0.198,0,0.802,1
2017,Elon,West Virginia,3,182,0.199,0,0.8009999999999999,1
2017,Elon,West Virginia,3,178,0.226,0,0.774,1
2017,Elon,West Virginia,3,168,0.274,0,0.726,1
2017,Elon,West Virginia,3,163,0.307,0,0.6930000000000001,1
2017,Elon,West Virginia,3,150,0.308,0,0.692,1
2017,Elon,West Virginia,3,146,0.368,0,0.632,1
2017,Elon,West Virginia,3,121,0.269,0,0.731,1
2017,Elon,West Virginia,3,101,0.244,0,0.756,1
2017,Elon,West Virginia,3,78,0.163,0,0.837,1
2017,Elon,West Virginia,3,54,0.208,0,0.792,1
2017,Elon,West Virginia,3,27,0.201,0,0.7989999999999999,1
2017,Elon,West Virginia,3,2,0.148,0,0.852,1
2017,Elon,West Virginia,3,0,0.14,0,0.86,1
2017,Elon,West Virginia,4,600,0.148,0,0.852,1
2017,Elon,West Virginia,4,593,0.13,0,0.87,1
2017,Elon,West Virginia,4,578,0.142,0,0.858,1
2017,Elon,West Virginia,4,551,0.176,0,0.8240000000000001,1
2017,Elon,West Virginia,4,525,0.174,0,0.8260000000000001,1
2017,Elon,West Virginia,4,511,0.197,0,0.8029999999999999,1
2017,Elon,West Virginia,4,484,0.174,0,0.8260000000000001,1
2017,Elon,West Virginia,4,474,0.136,0,0.864,1
2017,Elon,West Virginia,4,447,0.214,0,0.786,1
2017,Elon,West Virginia,4,426,0.167,0,0.833,1
2017,Elon,West Virginia,4,399,0.148,0,0.852,1
2017,Elon,West Virginia,4,396,0.112,0,0.888,1
2017,Elon,West Virginia,4,377,0.097,0,0.903,1
2017,Elon,West Virginia,4,359,0.097,0,0.903,1
2017,Elon,West Virginia,4,355,0.058,0,0.942,1
2017,Elon,West Virginia,4,331,0.048,0,0.952,1
2017,Elon,West Virginia,4,322,0.028,0,0.972,1
2017,Elon,West Virginia,4,302,0.022,0,0.978,1
2017,Elon,West Virginia,4,281,0.027,0,0.973,1
2017,Elon,West Virginia,4,279,0.026,0,0.974,1
2017,Elon,West Virginia,4,267,0.035,0,0.965,1
2017,Elon,West Virginia,4,247,0.025,0,0.975,1
2017,Elon,West Virginia,4,228,0.034,0,0.966,1
2017,Elon,West Virginia,4,212,0.023,0,0.977,1
2017,Elon,West Virginia,4,193,0.032,0,0.968,1
2017,Elon,West Virginia,4,168,0.035,0,0.965,1
2017,Elon,West Virginia,4,145,0.029,0,0.971,1
2017,Elon,West Virginia,4,120,0.016,0,0.984,1
2017,Elon,West Virginia,4,109,0.013,0,0.987,1
2017,Elon,West Virginia,4,79,0.008,0,0.992,1
2017,Elon,West Virginia,4,71,0.007,0,0.993,1
2017,Elon,West Virginia,4,66,0.019,0,0.981,1
2017,Elon,West Virginia,4,62,0.01,0,0.99,1
2017,Elon,West Virginia,4,56,0.008,0,0.992,1
2017,Elon,West Virginia,4,50,0.006,0,0.994,1
2017,Elon,West Virginia,4,47,0.005,0,0.995,1
2017,Elon,West Virginia,4,41,0.003,0,0.997,1
2017,Elon,West Virginia,4,28,0.002,0,0.998,1
2017,Elon,West Virginia,4,0,0.0,0,1.0,1
2017,Ohio State,Western Kentucky,1,600,0.819,1,0.18100000000000005,0
2017,Ohio State,Western Kentucky,1,593,0.82,1,0.18000000000000005,0
2017,Ohio State,Western Kentucky,1,565,0.824,1,0.17600000000000005,0
2017,Ohio State,Western Kentucky,1,560,0.824,1,0.17600000000000005,0
2017,Ohio State,Western Kentucky,1,545,0.826,1,0.17400000000000004,0
2017,Ohio State,Western Kentucky,1,542,0.822,1,0.17800000000000005,0
2017,Ohio State,Western Kentucky,1,526,0.822,1,0.17800000000000005,0
2017,Ohio State,Western Kentucky,1,510,0.822,1,0.17800000000000005,0
2017,Ohio State,Western Kentucky,1,504,0.824,1,0.17600000000000005,0
2017,Ohio State,Western Kentucky,1,494,0.823,1,0.17700000000000005,0
2017,Ohio State,Western Kentucky,1,491,0.823,1,0.17700000000000005,0
2017,Ohio State,Western Kentucky,1,484,0.823,1,0.17700000000000005,0
2017,Ohio State,Western Kentucky,1,470,0.825,1,0.17500000000000004,0
2017,Ohio State,Western Kentucky,1,465,0.825,1,0.17500000000000004,0
2017,Ohio State,Western Kentucky,1,456,0.823,1,0.17700000000000005,0
2017,Ohio State,Western Kentucky,1,447,0.826,1,0.17400000000000004,0
2017,Ohio State,Western Kentucky,1,438,0.823,1,0.17700000000000005,0
2017,Ohio State,Western Kentucky,1,419,0.802,1,0.19799999999999995,0
2017,Ohio State,Western Kentucky,1,407,0.822,1,0.17800000000000005,0
2017,Ohio State,Western Kentucky,1,379,0.808,1,0.19199999999999995,0
2017,Ohio State,Western Kentucky,1,367,0.798,1,0.20199999999999996,0
2017,Ohio State,Western Kentucky,1,354,0.806,1,0.19399999999999995,0
2017,Ohio State,Western Kentucky,1,350,0.805,1,0.19499999999999995,0
2017,Ohio State,Western Kentucky,1,342,0.805,1,0.19499999999999995,0
2017,Ohio State,Western Kentucky,1,338,0.832,1,0.16800000000000004,0
2017,Ohio State,Western Kentucky,1,311,0.833,1,0.16700000000000004,0
2017,Ohio State,Western Kentucky,1,304,0.841,1,0.15900000000000003,0
2017,Ohio State,Western Kentucky,1,289,0.834,1,0.16600000000000004,0
2017,Ohio State,Western Kentucky,1,284,0.842,1,0.15800000000000003,0
2017,Ohio State,Western Kentucky,1,265,0.835,1,0.16500000000000004,0
2017,Ohio State,Western Kentucky,1,252,0.836,1,0.16400000000000003,0
2017,Ohio State,Western Kentucky,1,249,0.836,1,0.16400000000000003,0
2017,Ohio State,Western Kentucky,1,237,0.845,1,0.15500000000000003,0
2017,Ohio State,Western Kentucky,1,223,0.836,1,0.16400000000000003,0
2017,Ohio State,Western Kentucky,1,199,0.792,1,0.20799999999999996,0
2017,Ohio State,Western Kentucky,1,187,0.791,1,0.20899999999999996,0
2017,Ohio State,Western Kentucky,1,182,0.79,1,0.20999999999999996,0
2017,Ohio State,Western Kentucky,1,177,0.816,1,0.18400000000000005,0
2017,Ohio State,Western Kentucky,1,156,0.764,1,0.236,0
2017,Ohio State,Western Kentucky,1,144,0.816,1,0.18400000000000005,0
2017,Ohio State,Western Kentucky,1,119,0.785,1,0.21499999999999997,0
2017,Ohio State,Western Kentucky,1,109,0.793,1,0.20699999999999996,0
2017,Ohio State,Western Kentucky,1,94,0.757,1,0.243,0
2017,Ohio State,Western Kentucky,1,84,0.83,1,0.17000000000000004,0
2017,Ohio State,Western Kentucky,1,80,0.868,1,0.132,0
2017,Ohio State,Western Kentucky,1,65,0.888,1,0.11199999999999999,0
2017,Ohio State,Western Kentucky,1,43,0.898,1,0.10199999999999998,0
2017,Ohio State,Western Kentucky,1,37,0.887,1,0.11299999999999999,0
2017,Ohio State,Western Kentucky,1,29,0.897,1,0.10299999999999998,0
2017,Ohio State,Western Kentucky,1,1,0.898,1,0.10199999999999998,0
2017,Ohio State,Western Kentucky,1,0,0.893,1,0.10699999999999998,0
2017,Ohio State,Western Kentucky,2,600,0.887,1,0.11299999999999999,0
2017,Ohio State,Western Kentucky,2,588,0.899,1,0.10099999999999998,0
2017,Ohio State,Western Kentucky,2,575,0.901,1,0.09899999999999998,0
2017,Ohio State,Western Kentucky,2,556,0.902,1,0.09799999999999998,0
2017,Ohio State,Western Kentucky,2,551,0.903,1,0.09699999999999998,0
2017,Ohio State,Western Kentucky,2,548,0.913,1,0.08699999999999997,0
2017,Ohio State,Western Kentucky,2,540,0.903,1,0.09699999999999998,0
2017,Ohio State,Western Kentucky,2,536,0.903,1,0.09699999999999998,0
2017,Ohio State,Western Kentucky,2,531,0.912,1,0.08799999999999997,0
2017,Ohio State,Western Kentucky,2,513,0.902,1,0.09799999999999998,0
2017,Ohio State,Western Kentucky,2,499,0.868,1,0.132,0
2017,Ohio State,Western Kentucky,2,484,0.854,1,0.14600000000000002,0
2017,Ohio State,Western Kentucky,2,469,0.865,1,0.135,0
2017,Ohio State,Western Kentucky,2,459,0.851,1,0.14900000000000002,0
2017,Ohio State,Western Kentucky,2,444,0.863,1,0.137,0
2017,Ohio State,Western Kentucky,2,435,0.849,1,0.15100000000000002,0
2017,Ohio State,Western Kentucky,2,423,0.848,1,0.15200000000000002,0
2017,Ohio State,Western Kentucky,2,414,0.847,1,0.15300000000000002,0
2017,Ohio State,Western Kentucky,2,392,0.845,1,0.15500000000000003,0
2017,Ohio State,Western Kentucky,2,375,0.844,1,0.15600000000000003,0
2017,Ohio State,Western Kentucky,2,371,0.858,1,0.14200000000000002,0
2017,Ohio State,Western Kentucky,2,358,0.843,1,0.15700000000000003,0
2017,Ohio State,Western Kentucky,2,344,0.857,1,0.14300000000000002,0
2017,Ohio State,Western Kentucky,2,340,0.857,1,0.14300000000000002,0
2017,Ohio State,Western Kentucky,2,332,0.844,1,0.15600000000000003,0
2017,Ohio State,Western Kentucky,2,328,0.816,1,0.18400000000000005,0
2017,Ohio State,Western Kentucky,2,314,0.844,1,0.15600000000000003,0
2017,Ohio State,Western Kentucky,2,294,0.814,1,0.18600000000000005,0
2017,Ohio State,Western Kentucky,2,285,0.862,1,0.138,0
2017,Ohio State,Western Kentucky,2,254,0.861,1,0.139,0
2017,Ohio State,Western Kentucky,2,249,0.86,1,0.14,0
2017,Ohio State,Western Kentucky,2,236,0.808,1,0.19199999999999995,0
2017,Ohio State,Western Kentucky,2,227,0.839,1,0.16100000000000003,0
2017,Ohio State,Western Kentucky,2,210,0.849,1,0.15100000000000002,0
2017,Ohio State,Western Kentucky,2,190,0.848,1,0.15200000000000002,0
2017,Ohio State,Western Kentucky,2,187,0.855,1,0.14500000000000002,0
2017,Ohio State,Western Kentucky,2,169,0.865,1,0.135,0
2017,Ohio State,Western Kentucky,2,168,0.865,1,0.135,0
2017,Ohio State,Western Kentucky,2,162,0.853,1,0.14700000000000002,0
2017,Ohio State,Western Kentucky,2,155,0.865,1,0.135,0
2017,Ohio State,Western Kentucky,2,135,0.888,1,0.11199999999999999,0
2017,Ohio State,Western Kentucky,2,110,0.897,1,0.10299999999999998,0
2017,Ohio State,Western Kentucky,2,97,0.887,1,0.11299999999999999,0
2017,Ohio State,Western Kentucky,2,62,0.863,1,0.137,0
2017,Ohio State,Western Kentucky,2,54,0.902,1,0.09799999999999998,0
2017,Ohio State,Western Kentucky,2,46,0.911,1,0.08899999999999997,0
2017,Ohio State,Western Kentucky,2,43,0.927,1,0.07299999999999995,0
2017,Ohio State,Western Kentucky,2,5,0.925,1,0.07499999999999996,0
2017,Ohio State,Western Kentucky,2,1,0.924,1,0.07599999999999996,0
2017,Ohio State,Western Kentucky,2,0,0.929,1,0.07099999999999995,0
2017,Ohio State,Western Kentucky,3,600,0.924,1,0.07599999999999996,0
2017,Ohio State,Western Kentucky,3,574,0.923,1,0.07699999999999996,0
2017,Ohio State,Western Kentucky,3,570,0.922,1,0.07799999999999996,0
2017,Ohio State,Western Kentucky,3,564,0.922,1,0.07799999999999996,0
2017,Ohio State,Western Kentucky,3,555,0.922,1,0.07799999999999996,0
2017,Ohio State,Western Kentucky,3,546,0.921,1,0.07899999999999996,0
2017,Ohio State,Western Kentucky,3,540,0.904,1,0.09599999999999997,0
2017,Ohio State,Western Kentucky,3,530,0.891,1,0.10899999999999999,0
2017,Ohio State,Western Kentucky,3,518,0.891,1,0.10899999999999999,0
2017,Ohio State,Western Kentucky,3,508,0.903,1,0.09699999999999998,0
2017,Ohio State,Western Kentucky,3,501,0.903,1,0.09699999999999998,0
2017,Ohio State,Western Kentucky,3,486,0.892,1,0.10799999999999998,0
2017,Ohio State,Western Kentucky,3,467,0.865,1,0.135,0
2017,Ohio State,Western Kentucky,3,438,0.851,1,0.14900000000000002,0
2017,Ohio State,Western Kentucky,3,423,0.862,1,0.138,0
2017,Ohio State,Western Kentucky,3,409,0.892,1,0.10799999999999998,0
2017,Ohio State,Western Kentucky,3,384,0.9,1,0.09999999999999998,0
2017,Ohio State,Western Kentucky,3,369,0.891,1,0.10899999999999999,0
2017,Ohio State,Western Kentucky,3,350,0.891,1,0.10899999999999999,0
2017,Ohio State,Western Kentucky,3,339,0.891,1,0.10899999999999999,0
2017,Ohio State,Western Kentucky,3,326,0.899,1,0.10099999999999998,0
2017,Ohio State,Western Kentucky,3,314,0.899,1,0.10099999999999998,0
2017,Ohio State,Western Kentucky,3,310,0.922,1,0.07799999999999996,0
2017,Ohio State,Western Kentucky,3,280,0.929,1,0.07099999999999995,0
2017,Ohio State,Western Kentucky,3,270,0.954,1,0.04600000000000004,0
2017,Ohio State,Western Kentucky,3,256,0.929,1,0.07099999999999995,0
2017,Ohio State,Western Kentucky,3,241,0.919,1,0.08099999999999996,0
2017,Ohio State,Western Kentucky,3,218,0.929,1,0.07099999999999995,0
2017,Ohio State,Western Kentucky,3,207,0.918,1,0.08199999999999996,0
2017,Ohio State,Western Kentucky,3,195,0.929,1,0.07099999999999995,0
2017,Ohio State,Western Kentucky,3,182,0.919,1,0.08099999999999996,0
2017,Ohio State,Western Kentucky,3,160,0.93,1,0.06999999999999995,0
2017,Ohio State,Western Kentucky,3,148,0.93,1,0.06999999999999995,0
2017,Ohio State,Western Kentucky,3,146,0.93,1,0.06999999999999995,0
2017,Ohio State,Western Kentucky,3,140,0.956,1,0.04400000000000004,0
2017,Ohio State,Western Kentucky,3,122,0.962,1,0.038000000000000034,0
2017,Ohio State,Western Kentucky,3,100,0.962,1,0.038000000000000034,0
2017,Ohio State,Western Kentucky,3,95,0.957,1,0.04300000000000004,0
2017,Ohio State,Western Kentucky,3,65,0.945,1,0.05500000000000005,0
2017,Ohio State,Western Kentucky,3,52,0.939,1,0.061000000000000054,0
2017,Ohio State,Western Kentucky,3,40,0.94,1,0.06000000000000005,0
2017,Ohio State,Western Kentucky,3,36,0.919,1,0.08099999999999996,0
2017,Ohio State,Western Kentucky,3,22,0.921,1,0.07899999999999996,0
2017,Ohio State,Western Kentucky,3,16,0.953,1,0.04700000000000004,0
2017,Ohio State,Western Kentucky,3,1,0.938,1,0.062000000000000055,0
2017,Ohio State,Western Kentucky,3,0,0.935,1,0.06499999999999995,0
2017,Ohio State,Western Kentucky,4,600,0.938,1,0.062000000000000055,0
2017,Ohio State,Western Kentucky,4,591,0.955,1,0.04500000000000004,0
2017,Ohio State,Western Kentucky,4,563,0.962,1,0.038000000000000034,0
2017,Ohio State,Western Kentucky,4,548,0.956,1,0.04400000000000004,0
2017,Ohio State,Western Kentucky,4,524,0.943,1,0.05700000000000005,0
2017,Ohio State,Western Kentucky,4,508,0.935,1,0.06499999999999995,0
2017,Ohio State,Western Kentucky,4,496,0.936,1,0.06399999999999995,0
2017,Ohio State,Western Kentucky,4,491,0.932,1,0.06799999999999995,0
2017,Ohio State,Western Kentucky,4,481,0.949,1,0.051000000000000045,0
2017,Ohio State,Western Kentucky,4,460,0.956,1,0.04400000000000004,0
2017,Ohio State,Western Kentucky,4,442,0.951,1,0.049000000000000044,0
2017,Ohio State,Western Kentucky,4,428,0.958,1,0.04200000000000004,0
2017,Ohio State,Western Kentucky,4,412,0.969,1,0.031000000000000028,0
2017,Ohio State,Western Kentucky,4,395,0.974,1,0.026000000000000023,0
2017,Ohio State,Western Kentucky,4,388,0.981,1,0.019000000000000017,0
2017,Ohio State,Western Kentucky,4,369,0.984,1,0.016000000000000014,0
2017,Ohio State,Western Kentucky,4,362,0.989,1,0.01100000000000001,0
2017,Ohio State,Western Kentucky,4,342,0.985,1,0.015000000000000013,0
2017,Ohio State,Western Kentucky,4,327,0.985,1,0.015000000000000013,0
2017,Ohio State,Western Kentucky,4,322,0.986,1,0.014000000000000012,0
2017,Ohio State,Western Kentucky,4,310,0.986,1,0.014000000000000012,0
2017,Ohio State,Western Kentucky,4,305,0.989,1,0.01100000000000001,0
2017,Ohio State,Western Kentucky,4,302,0.986,1,0.014000000000000012,0
2017,Ohio State,Western Kentucky,4,300,0.987,1,0.013000000000000012,0
2017,Ohio State,Western Kentucky,4,285,0.989,1,0.01100000000000001,0
2017,Ohio State,Western Kentucky,4,271,0.994,1,0.006000000000000005,0
2017,Ohio State,Western Kentucky,4,254,0.996,1,0.0040000000000000036,0
2017,Ohio State,Western Kentucky,4,242,0.995,1,0.0050000000000000044,0
2017,Ohio State,Western Kentucky,4,238,0.995,1,0.0050000000000000044,0
2017,Ohio State,Western Kentucky,4,231,0.991,1,0.009000000000000008,0
2017,Ohio State,Western Kentucky,4,221,0.994,1,0.006000000000000005,0
2017,Ohio State,Western Kentucky,4,211,0.994,1,0.006000000000000005,0
2017,Ohio State,Western Kentucky,4,194,0.992,1,0.008000000000000007,0
2017,Ohio State,Western Kentucky,4,178,0.991,1,0.009000000000000008,0
2017,Ohio State,Western Kentucky,4,170,0.991,1,0.009000000000000008,0
2017,Ohio State,Western Kentucky,4,163,0.987,1,0.013000000000000012,0
2017,Ohio State,Western Kentucky,4,156,0.987,1,0.013000000000000012,0
2017,Ohio State,Western Kentucky,4,151,0.986,1,0.014000000000000012,0
2017,Ohio State,Western Kentucky,4,129,0.98,1,0.020000000000000018,0
2017,Ohio State,Western Kentucky,4,116,0.978,1,0.02200000000000002,0
2017,Ohio State,Western Kentucky,4,106,0.982,1,0.018000000000000016,0
2017,Ohio State,Western Kentucky,4,100,0.983,1,0.017000000000000015,0
2017,Ohio State,Western Kentucky,4,94,0.993,1,0.007000000000000006,0
2017,Ohio State,Western Kentucky,4,80,0.994,1,0.006000000000000005,0
2017,Ohio State,Western Kentucky,4,61,0.991,1,0.009000000000000008,0
2017,Ohio State,Western Kentucky,4,55,0.99,1,0.010000000000000009,0
2017,Ohio State,Western Kentucky,4,46,0.992,1,0.008000000000000007,0
2017,Ohio State,Western Kentucky,4,40,0.992,1,0.008000000000000007,0
2017,Ohio State,Western Kentucky,4,39,0.992,1,0.008000000000000007,0
2017,Ohio State,Western Kentucky,4,29,0.988,1,0.01200000000000001,0
2017,Ohio State,Western Kentucky,4,25,0.965,1,0.03500000000000003,0
2017,Ohio State,Western Kentucky,4,18,0.975,1,0.025000000000000022,0
2017,Ohio State,Western Kentucky,4,15,0.978,1,0.02200000000000002,0
2017,Ohio State,Western Kentucky,4,10,0.977,1,0.02300000000000002,0
2017,Ohio State,Western Kentucky,4,8,0.989,1,0.01100000000000001,0
2017,Ohio State,Western Kentucky,4,0,1.0,1,0.0,0
2017,Mississippi State,Troy,1,600,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,1,593,0.985,1,0.015000000000000013,0
2017,Mississippi State,Troy,1,583,0.985,1,0.015000000000000013,0
2017,Mississippi State,Troy,1,576,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,565,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,559,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,537,0.983,1,0.017000000000000015,0
2017,Mississippi State,Troy,1,528,0.983,1,0.017000000000000015,0
2017,Mississippi State,Troy,1,518,0.983,1,0.017000000000000015,0
2017,Mississippi State,Troy,1,508,0.983,1,0.017000000000000015,0
2017,Mississippi State,Troy,1,502,0.983,1,0.017000000000000015,0
2017,Mississippi State,Troy,1,486,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,470,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,459,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,458,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,454,0.985,1,0.015000000000000013,0
2017,Mississippi State,Troy,1,443,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,414,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,412,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,1,408,0.983,1,0.017000000000000015,0
2017,Mississippi State,Troy,1,382,0.982,1,0.018000000000000016,0
2017,Mississippi State,Troy,1,375,0.981,1,0.019000000000000017,0
2017,Mississippi State,Troy,1,361,0.979,1,0.02100000000000002,0
2017,Mississippi State,Troy,1,360,0.98,1,0.020000000000000018,0
2017,Mississippi State,Troy,1,355,0.98,1,0.020000000000000018,0
2017,Mississippi State,Troy,1,340,0.979,1,0.02100000000000002,0
2017,Mississippi State,Troy,1,331,0.98,1,0.020000000000000018,0
2017,Mississippi State,Troy,1,313,0.978,1,0.02200000000000002,0
2017,Mississippi State,Troy,1,296,0.978,1,0.02200000000000002,0
2017,Mississippi State,Troy,1,292,0.977,1,0.02300000000000002,0
2017,Mississippi State,Troy,1,288,0.977,1,0.02300000000000002,0
2017,Mississippi State,Troy,1,278,0.976,1,0.02400000000000002,0
2017,Mississippi State,Troy,1,271,0.975,1,0.025000000000000022,0
2017,Mississippi State,Troy,1,262,0.976,1,0.02400000000000002,0
2017,Mississippi State,Troy,1,261,0.976,1,0.02400000000000002,0
2017,Mississippi State,Troy,1,250,0.978,1,0.02200000000000002,0
2017,Mississippi State,Troy,1,242,0.979,1,0.02100000000000002,0
2017,Mississippi State,Troy,1,227,0.979,1,0.02100000000000002,0
2017,Mississippi State,Troy,1,222,0.979,1,0.02100000000000002,0
2017,Mississippi State,Troy,1,216,0.977,1,0.02300000000000002,0
2017,Mississippi State,Troy,1,212,0.974,1,0.026000000000000023,0
2017,Mississippi State,Troy,1,199,0.977,1,0.02300000000000002,0
2017,Mississippi State,Troy,1,186,0.973,1,0.027000000000000024,0
2017,Mississippi State,Troy,1,170,0.976,1,0.02400000000000002,0
2017,Mississippi State,Troy,1,162,0.972,1,0.028000000000000025,0
2017,Mississippi State,Troy,1,137,0.975,1,0.025000000000000022,0
2017,Mississippi State,Troy,1,123,0.977,1,0.02300000000000002,0
2017,Mississippi State,Troy,1,109,0.981,1,0.019000000000000017,0
2017,Mississippi State,Troy,1,97,0.978,1,0.02200000000000002,0
2017,Mississippi State,Troy,1,84,0.976,1,0.02400000000000002,0
2017,Mississippi State,Troy,1,79,0.976,1,0.02400000000000002,0
2017,Mississippi State,Troy,1,72,0.976,1,0.02400000000000002,0
2017,Mississippi State,Troy,1,69,0.972,1,0.028000000000000025,0
2017,Mississippi State,Troy,1,52,0.975,1,0.025000000000000022,0
2017,Mississippi State,Troy,1,42,0.971,1,0.029000000000000026,0
2017,Mississippi State,Troy,1,32,0.975,1,0.025000000000000022,0
2017,Mississippi State,Troy,1,31,0.977,1,0.02300000000000002,0
2017,Mississippi State,Troy,1,5,0.974,1,0.026000000000000023,0
2017,Mississippi State,Troy,1,0,0.975,1,0.025000000000000022,0
2017,Mississippi State,Troy,2,600,0.976,1,0.02400000000000002,0
2017,Mississippi State,Troy,2,591,0.979,1,0.02100000000000002,0
2017,Mississippi State,Troy,2,572,0.981,1,0.019000000000000017,0
2017,Mississippi State,Troy,2,560,0.979,1,0.02100000000000002,0
2017,Mississippi State,Troy,2,545,0.981,1,0.019000000000000017,0
2017,Mississippi State,Troy,2,534,0.981,1,0.019000000000000017,0
2017,Mississippi State,Troy,2,524,0.983,1,0.017000000000000015,0
2017,Mississippi State,Troy,2,512,0.982,1,0.018000000000000016,0
2017,Mississippi State,Troy,2,502,0.982,1,0.018000000000000016,0
2017,Mississippi State,Troy,2,496,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,468,0.987,1,0.013000000000000012,0
2017,Mississippi State,Troy,2,445,0.985,1,0.015000000000000013,0
2017,Mississippi State,Troy,2,444,0.985,1,0.015000000000000013,0
2017,Mississippi State,Troy,2,434,0.983,1,0.017000000000000015,0
2017,Mississippi State,Troy,2,423,0.985,1,0.015000000000000013,0
2017,Mississippi State,Troy,2,415,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,405,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,387,0.98,1,0.020000000000000018,0
2017,Mississippi State,Troy,2,373,0.979,1,0.02100000000000002,0
2017,Mississippi State,Troy,2,365,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,2,352,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,2,345,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,323,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,2,307,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,303,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,296,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,2,289,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,277,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,2,273,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,264,0.984,1,0.016000000000000014,0
2017,Mississippi State,Troy,2,253,0.986,1,0.014000000000000012,0
2017,Mississippi State,Troy,2,245,0.99,1,0.010000000000000009,0
2017,Mississippi State,Troy,2,231,0.99,1,0.010000000000000009,0
2017,Mississippi State,Troy,2,223,0.99,1,0.010000000000000009,0
2017,Mississippi State,Troy,2,206,0.991,1,0.009000000000000008,0
2017,Mississippi State,Troy,2,194,0.993,1,0.007000000000000006,0
2017,Mississippi State,Troy,2,181,0.993,1,0.007000000000000006,0
