season,forecast_date,team,make_conference_champ,make_conference_champ_outcome,make_divisional_round,make_divisional_round_outcome,make_playoffs,make_playoffs_outcome,make_superbowl,make_superbowl_outcome,seed_1,seed_1_outcome,seed_2,seed_2_outcome,seed_3,seed_3_outcome,seed_4,seed_4_outcome,seed_5,seed_5_outcome,seed_6,seed_6_outcome,win_division,win_division_outcome,win_superbowl,win_superbowl_outcome
2020,2020-10-14,Cardinals,0.06302,0.0,0.16408,0.0,0.36794,0.0,0.0264,0.0,0.01098,0.0,0.03152,0.0,0.02164,0.0,0.00168,0.0,0.07156,0.0,0.10578,0.0,0.06582,0.0,0.01048,0.0
2020,2020-10-14,49ers,0.04126,0.0,0.10156,0.0,0.20824,0.0,0.01976,0.0,0.00544,0.0,0.01018,0.0,0.0068,0.0,0.00058,0.0,0.03984,0.0,0.05992,0.0,0.023,0.0,0.00868,0.0
2020,2020-10-14,Rams,0.25358,0.0,0.4937,1.0,0.78892,1.0,0.13038,0.0,0.12476,0.0,0.11044,0.0,0.0354,0.0,0.00132,0.0,0.25746,0.0,0.15438,1.0,0.27192,0.0,0.06002,0.0
2020,2020-10-13,Vikings,0.02636,0.0,0.07472,0.0,0.18032,0.0,0.01088,0.0,0.00058,0.0,0.00708,0.0,0.00878,0.0,0.00162,0.0,0.022,0.0,0.05998,0.0,0.01806,0.0,0.00412,0.0
2020,2020-10-13,Dolphins,0.02298,0.0,0.07438,0.0,0.20576,0.0,0.008,0.0,0.0015,0.0,0.00764,0.0,0.01832,0.0,0.0398,0.0,0.01932,0.0,0.04462,0.0,0.06726,0.0,0.00348,0.0
2020,2020-10-13,Redskins,0.0086,0.0,0.04524,0.0,0.15982,1.0,0.002,0.0,0.0001,0.0,0.00094,0.0,0.01062,0.0,0.13938,1.0,0.00028,0.0,0.00202,0.0,0.15104,1.0,0.00052,0.0
2020,2020-10-13,Falcons,0.00242,0.0,0.00828,0.0,0.01756,0.0,0.0011,0.0,0.0,0.0,0.0001,0.0,0.0049,0.0,0.00402,0.0,0.00014,0.0,0.0019,0.0,0.00902,0.0,0.0004,0.0
2020,2020-10-13,Lions,0.00984,0.0,0.03244,0.0,0.09526,0.0,0.00392,0.0,0.00038,0.0,0.00248,0.0,0.00296,0.0,0.00056,0.0,0.01154,0.0,0.0298,0.0,0.00638,0.0,0.00146,0.0
2020,2020-10-13,Bengals,0.00186,0.0,0.0088,0.0,0.03192,0.0,0.00062,0.0,4.0e-05,0.0,0.0003,0.0,0.00044,0.0,0.00074,0.0,0.00362,0.0,0.00856,0.0,0.00152,0.0,0.0002,0.0
2020,2020-10-13,Jets,0.00022,0.0,0.00086,0.0,0.00216,0.0,6.0e-05,0.0,0.0,0.0,0.0,0.0,8.0e-05,0.0,0.00096,0.0,2.0e-05,0.0,0.0002,0.0,0.00104,0.0,2.0e-05,0.0
2020,2020-10-13,Broncos,0.01554,0.0,0.04418,0.0,0.1125,0.0,0.0074,0.0,0.00048,0.0,0.00424,0.0,0.01218,0.0,0.01526,0.0,0.00732,0.0,0.02566,0.0,0.03216,0.0,0.00338,0.0
2020,2020-10-13,Ravens,0.30702,0.0,0.5533,1.0,0.86812,1.0,0.16508,0.0,0.1583,0.0,0.13494,0.0,0.08926,0.0,0.04038,0.0,0.22224,1.0,0.1372,0.0,0.42288,0.0,0.09212,0.0
2020,2020-10-13,Giants,0.0035,0.0,0.01636,0.0,0.0497,0.0,0.00082,0.0,0.0,0.0,4.0e-05,0.0,0.00136,0.0,0.04688,0.0,0.0,0.0,0.00016,0.0,0.04828,0.0,0.00016,0.0
2020,2020-10-13,Titans,0.32084,0.0,0.59258,0.0,0.8906,1.0,0.15764,0.0,0.21474,0.0,0.18928,0.0,0.22336,0.0,0.15416,1.0,0.0289,0.0,0.0384,0.0,0.78154,1.0,0.08394,0.0
2020,2020-10-13,Saints,0.2076,0.0,0.43208,1.0,0.716,1.0,0.09898,0.0,0.03604,0.0,0.10548,1.0,0.31202,0.0,0.039,0.0,0.04648,0.0,0.08084,0.0,0.49254,1.0,0.04604,0.0
2020,2020-10-13,Cowboys,0.02132,0.0,0.10682,0.0,0.34634,0.0,0.00514,0.0,0.00042,0.0,0.004,0.0,0.03618,0.0,0.29256,0.0,0.00034,0.0,0.00322,0.0,0.33316,0.0,0.00114,0.0
2020,2020-10-13,Patriots,0.12486,0.0,0.29988,0.0,0.56838,0.0,0.05546,0.0,0.02214,0.0,0.05216,0.0,0.10582,0.0,0.17,0.0,0.043,0.0,0.07548,0.0,0.35012,0.0,0.02862,0.0
2020,2020-10-13,Bills,0.18256,1.0,0.41028,1.0,0.74606,1.0,0.08086,0.0,0.0651,0.0,0.11222,1.0,0.1508,0.0,0.25346,0.0,0.0315,0.0,0.05844,0.0,0.58158,1.0,0.04102,0.0
2020,2020-10-13,Seahawks,0.44374,0.0,0.71444,0.0,0.95064,1.0,0.24152,0.0,0.34882,0.0,0.2333,0.0,0.05828,1.0,0.00194,0.0,0.18388,0.0,0.08158,0.0,0.64234,1.0,0.11378,0.0
2020,2020-10-13,Panthers,0.05422,0.0,0.15314,0.0,0.36406,0.0,0.02074,0.0,0.00872,0.0,0.03034,0.0,0.09224,0.0,0.01758,0.0,0.03458,0.0,0.07444,0.0,0.14888,0.0,0.00768,0.0
2020,2020-10-13,Buccaneers,0.16008,1.0,0.35096,1.0,0.62812,1.0,0.07326,1.0,0.03216,0.0,0.08154,0.0,0.20436,0.0,0.0315,0.0,0.06002,1.0,0.0986,0.0,0.34956,0.0,0.03724,1.0
2020,2020-10-13,Jaguars,0.00036,0.0,0.00252,0.0,0.00716,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.00158,0.0,0.00042,0.0,0.00126,0.0,0.00176,0.0,6.0e-05,0.0
2020,2020-10-13,Raiders,0.08056,0.0,0.21678,0.0,0.50316,0.0,0.03388,0.0,0.01436,0.0,0.04186,0.0,0.05724,0.0,0.06486,0.0,0.0819,0.0,0.11818,0.0,0.17832,0.0,0.01542,0.0
2020,2020-10-13,Texans,0.00704,0.0,0.02376,0.0,0.05694,0.0,0.00268,0.0,2.0e-05,0.0,0.0006,0.0,0.00642,0.0,0.01694,0.0,0.00242,0.0,0.0095,0.0,0.02398,0.0,0.00124,0.0
2020,2020-10-13,Packers,0.48512,1.0,0.73534,1.0,0.94596,1.0,0.27432,0.0,0.3575,1.0,0.2838,0.0,0.1037,0.0,0.00886,0.0,0.08708,0.0,0.06684,0.0,0.75386,1.0,0.13634,0.0
2020,2020-10-13,Bears,0.1598,0.0,0.37008,0.0,0.70894,1.0,0.07132,0.0,0.07174,0.0,0.09422,0.0,0.05084,0.0,0.0049,0.0,0.18222,0.0,0.17912,0.0,0.2217,0.0,0.02998,0.0
2020,2020-10-13,Chiefs,0.45326,1.0,0.71176,1.0,0.9428,1.0,0.26036,1.0,0.2572,1.0,0.25806,0.0,0.16586,0.0,0.0979,0.0,0.06594,0.0,0.05852,0.0,0.77902,1.0,0.15066,0.0
2020,2020-10-13,Eagles,0.0596,0.0,0.20672,0.0,0.47906,0.0,0.02074,0.0,0.00174,0.0,0.00736,0.0,0.05082,0.0,0.4076,0.0,0.00042,0.0,0.00296,0.0,0.46752,0.0,0.00694,0.0
2020,2020-10-13,Steelers,0.27066,0.0,0.51448,0.0,0.84898,1.0,0.13812,0.0,0.18836,0.0,0.11274,0.0,0.06818,1.0,0.02782,0.0,0.21744,0.0,0.14186,0.0,0.3971,1.0,0.07314,0.0
2020,2020-10-13,Browns,0.13316,0.0,0.32998,1.0,0.72496,1.0,0.0577,0.0,0.06396,0.0,0.05662,0.0,0.03778,0.0,0.02014,0.0,0.22082,0.0,0.18722,1.0,0.1785,0.0,0.0275,0.0
2020,2020-10-13,Chargers,0.00674,0.0,0.02462,0.0,0.07676,0.0,0.00236,0.0,0.00016,0.0,0.00164,0.0,0.00346,0.0,0.00524,0.0,0.00736,0.0,0.02058,0.0,0.0105,0.0,0.0011,0.0
2020,2020-10-13,Colts,0.07234,0.0,0.19184,0.0,0.41374,1.0,0.02964,0.0,0.01364,0.0,0.0277,0.0,0.06062,0.0,0.09076,0.0,0.04778,0.0,0.07432,0.0,0.19272,0.0,0.01414,0.0
2020,2020-10-13,Cardinals,0.06328,0.0,0.16324,0.0,0.36612,0.0,0.027,0.0,0.01156,0.0,0.03096,0.0,0.02026,0.0,0.00146,0.0,0.07254,0.0,0.10648,0.0,0.06424,0.0,0.01106,0.0
2020,2020-10-13,49ers,0.04136,0.0,0.09898,0.0,0.2054,0.0,0.01984,0.0,0.00558,0.0,0.01012,0.0,0.00604,0.0,0.00066,0.0,0.03984,0.0,0.05946,0.0,0.0224,0.0,0.0084,0.0
2020,2020-10-13,Rams,0.25316,0.0,0.49116,1.0,0.7867,1.0,0.12842,0.0,0.12466,0.0,0.10824,0.0,0.03664,0.0,0.00148,0.0,0.25864,0.0,0.1526,1.0,0.27102,0.0,0.0587,0.0
2020,2020-10-12,Vikings,0.02622,0.0,0.07448,0.0,0.177,0.0,0.01192,0.0,0.00092,0.0,0.00648,0.0,0.0079,0.0,0.00138,0.0,0.0216,0.0,0.05884,0.0,0.01668,0.0,0.00518,0.0
2020,2020-10-12,Dolphins,0.02016,0.0,0.06662,0.0,0.18996,0.0,0.0073,0.0,0.00124,0.0,0.00666,0.0,0.01388,0.0,0.02182,0.0,0.0228,0.0,0.04774,0.0,0.0436,0.0,0.00346,0.0
2020,2020-10-12,Redskins,0.00862,0.0,0.04616,0.0,0.16198,1.0,0.00206,0.0,0.00012,0.0,0.00076,0.0,0.01084,0.0,0.14146,1.0,0.00024,0.0,0.00156,0.0,0.15318,1.0,0.00052,0.0
2020,2020-10-12,Falcons,0.00274,0.0,0.00764,0.0,0.01776,0.0,0.0011,0.0,0.0,0.0,6.0e-05,0.0,0.00486,0.0,0.00396,0.0,0.00018,0.0,0.00154,0.0,0.00888,0.0,0.00054,0.0
2020,2020-10-12,Lions,0.01018,0.0,0.03534,0.0,0.1016,0.0,0.00414,0.0,0.00052,0.0,0.0024,0.0,0.0032,0.0,0.00046,0.0,0.01322,0.0,0.0331,0.0,0.00658,0.0,0.00156,0.0
2020,2020-10-12,Bengals,0.00174,0.0,0.0076,0.0,0.031,0.0,0.00044,0.0,4.0e-05,0.0,0.00032,0.0,0.00036,0.0,0.00048,0.0,0.00356,0.0,0.00896,0.0,0.0012,0.0,0.0002,0.0
2020,2020-10-12,Jets,0.00012,0.0,0.0005,0.0,0.00164,0.0,4.0e-05,0.0,0.0,0.0,2.0e-05,0.0,4.0e-05,0.0,0.00044,0.0,2.0e-05,0.0,0.00024,0.0,0.0005,0.0,4.0e-05,0.0
2020,2020-10-12,Broncos,0.01702,0.0,0.0465,0.0,0.10896,0.0,0.00816,0.0,0.00068,0.0,0.00494,0.0,0.01118,0.0,0.01598,0.0,0.00674,0.0,0.02388,0.0,0.03278,0.0,0.0036,0.0
2020,2020-10-12,Ravens,0.30778,0.0,0.55534,1.0,0.87746,1.0,0.1627,0.0,0.15324,0.0,0.14702,0.0,0.08872,0.0,0.03768,0.0,0.22648,1.0,0.1373,0.0,0.42666,0.0,0.09092,0.0
2020,2020-10-12,Giants,0.00374,0.0,0.01716,0.0,0.05144,0.0,0.001,0.0,0.0,0.0,4.0e-05,0.0,0.00116,0.0,0.0488,0.0,2.0e-05,0.0,0.00032,0.0,0.05,0.0,0.00028,0.0
2020,2020-10-12,Titans,0.2077,0.0,0.45088,0.0,0.7696,1.0,0.09442,0.0,0.11378,0.0,0.12586,0.0,0.17686,0.0,0.24638,1.0,0.02146,0.0,0.03542,0.0,0.66288,1.0,0.04832,0.0
2020,2020-10-12,Saints,0.20784,0.0,0.43204,1.0,0.71842,1.0,0.0952,0.0,0.037,0.0,0.10388,1.0,0.31426,0.0,0.03986,0.0,0.04672,0.0,0.08122,0.0,0.495,1.0,0.04476,0.0
2020,2020-10-12,Cowboys,0.02044,0.0,0.10612,0.0,0.3455,0.0,0.00526,0.0,0.00042,0.0,0.00386,0.0,0.03474,0.0,0.29372,0.0,0.00034,0.0,0.00256,0.0,0.33274,0.0,0.00138,0.0
2020,2020-10-12,Patriots,0.11744,0.0,0.27454,0.0,0.5322,0.0,0.05272,0.0,0.02158,0.0,0.04506,0.0,0.08914,0.0,0.10132,0.0,0.06336,0.0,0.09462,0.0,0.2571,0.0,0.02748,0.0
2020,2020-10-12,Bills,0.29398,1.0,0.55144,1.0,0.84898,1.0,0.14588,0.0,0.1818,0.0,0.16782,1.0,0.18272,0.0,0.16646,0.0,0.03624,0.0,0.05352,0.0,0.6988,1.0,0.07682,0.0
2020,2020-10-12,Seahawks,0.43686,0.0,0.70574,0.0,0.94858,1.0,0.23304,0.0,0.33512,0.0,0.23622,0.0,0.05936,1.0,0.00182,0.0,0.18458,0.0,0.08578,0.0,0.63252,1.0,0.10854,0.0
2020,2020-10-12,Panthers,0.0543,0.0,0.15204,0.0,0.36454,0.0,0.02116,0.0,0.0081,0.0,0.02982,0.0,0.09424,0.0,0.01586,0.0,0.0344,0.0,0.07718,0.0,0.14802,0.0,0.00824,0.0
2020,2020-10-12,Buccaneers,0.15888,1.0,0.3469,1.0,0.6232,1.0,0.07322,1.0,0.03198,0.0,0.07936,0.0,0.2062,0.0,0.03056,0.0,0.0617,1.0,0.09714,0.0,0.3481,0.0,0.0373,1.0
2020,2020-10-12,Jaguars,0.00062,0.0,0.00256,0.0,0.00804,0.0,0.00022,0.0,0.0,0.0,2.0e-05,0.0,0.00036,0.0,0.0037,0.0,0.00036,0.0,0.00096,0.0,0.00408,0.0,2.0e-05,0.0
2020,2020-10-12,Raiders,0.08078,0.0,0.21426,0.0,0.50404,0.0,0.03276,0.0,0.01464,0.0,0.04286,0.0,0.06736,0.0,0.06014,0.0,0.07306,0.0,0.11604,0.0,0.185,0.0,0.01506,0.0
2020,2020-10-12,Texans,0.00846,0.0,0.0288,0.0,0.07002,0.0,0.00324,0.0,4.0e-05,0.0,0.00064,0.0,0.00624,0.0,0.03568,0.0,0.0013,0.0,0.0074,0.0,0.0426,0.0,0.0015,0.0
2020,2020-10-12,Packers,0.49056,1.0,0.7445,1.0,0.9502,1.0,0.28144,0.0,0.37198,1.0,0.2794,0.0,0.09982,0.0,0.00838,0.0,0.08856,0.0,0.06612,0.0,0.75958,1.0,0.13878,0.0
2020,2020-10-12,Bears,0.1632,0.0,0.3807,0.0,0.71856,1.0,0.0718,0.0,0.07148,0.0,0.0916,0.0,0.04896,0.0,0.00512,0.0,0.19346,0.0,0.1797,0.0,0.21716,0.0,0.02932,0.0
2020,2020-10-12,Chiefs,0.45116,1.0,0.70624,1.0,0.93798,1.0,0.2602,1.0,0.25096,1.0,0.24606,0.0,0.18384,0.0,0.09074,0.0,0.06446,0.0,0.0593,0.0,0.7716,1.0,0.15332,0.0
2020,2020-10-12,Eagles,0.05866,0.0,0.20494,0.0,0.47464,0.0,0.02072,0.0,0.0016,0.0,0.00776,0.0,0.04984,0.0,0.40488,0.0,0.00032,0.0,0.00192,0.0,0.46408,0.0,0.0076,0.0
2020,2020-10-12,Steelers,0.27114,0.0,0.51766,0.0,0.8516,1.0,0.13664,0.0,0.18596,0.0,0.11558,0.0,0.06206,1.0,0.02536,0.0,0.21932,0.0,0.14748,0.0,0.38896,1.0,0.07088,0.0
2020,2020-10-12,Browns,0.13484,0.0,0.335,1.0,0.7349,1.0,0.06012,0.0,0.06318,0.0,0.0642,0.0,0.039,0.0,0.0168,0.0,0.22022,0.0,0.18986,1.0,0.18318,0.0,0.02876,0.0
2020,2020-10-12,Chargers,0.00732,0.0,0.02422,0.0,0.072,0.0,0.00274,0.0,0.00014,0.0,0.00162,0.0,0.0037,0.0,0.00516,0.0,0.00624,0.0,0.01948,0.0,0.01062,0.0,0.00126,0.0
2020,2020-10-12,Colts,0.07974,0.0,0.21784,0.0,0.46162,1.0,0.03242,0.0,0.01272,0.0,0.03132,0.0,0.07454,0.0,0.17186,0.0,0.03438,0.0,0.0578,0.0,0.29044,0.0,0.01534,0.0
2020,2020-10-12,Cardinals,0.05892,0.0,0.15662,0.0,0.3566,0.0,0.02404,0.0,0.01028,0.0,0.0305,0.0,0.02104,0.0,0.00138,0.0,0.0677,0.0,0.10138,0.0,0.0632,0.0,0.00888,0.0
2020,2020-10-12,49ers,0.04196,0.0,0.09848,0.0,0.20114,0.0,0.02056,0.0,0.0051,0.0,0.01078,0.0,0.00596,0.0,0.0008,0.0,0.0383,0.0,0.05862,0.0,0.02264,0.0,0.00852,0.0
2020,2020-10-12,Rams,0.25688,0.0,0.49114,1.0,0.78884,1.0,0.13334,0.0,0.12538,0.0,0.11708,0.0,0.03762,0.0,0.00156,0.0,0.24866,0.0,0.15302,1.0,0.28164,0.0,0.06162,0.0
2020,2020-10-11,Vikings,0.02698,0.0,0.07604,0.0,0.18216,0.0,0.01178,0.0,0.00094,0.0,0.00754,0.0,0.00804,0.0,0.00168,0.0,0.02142,0.0,0.05926,0.0,0.0182,0.0,0.00414,0.0
2020,2020-10-11,Dolphins,0.01468,0.0,0.0513,0.0,0.15116,0.0,0.00516,0.0,0.00078,0.0,0.00482,0.0,0.01014,0.0,0.01614,0.0,0.01646,0.0,0.03796,0.0,0.03188,0.0,0.00248,0.0
2020,2020-10-11,Redskins,0.00822,0.0,0.0456,0.0,0.1605,1.0,0.00186,0.0,0.0001,0.0,0.00096,0.0,0.01142,0.0,0.14018,1.0,0.00024,0.0,0.00174,0.0,0.15266,1.0,0.00036,0.0
2020,2020-10-11,Falcons,0.00266,0.0,0.00828,0.0,0.01878,0.0,0.001,0.0,0.0,0.0,0.0001,0.0,0.00618,0.0,0.00434,0.0,0.00012,0.0,0.00162,0.0,0.01062,0.0,0.00032,0.0
2020,2020-10-11,Lions,0.01072,0.0,0.03556,0.0,0.1025,0.0,0.00406,0.0,0.00038,0.0,0.00236,0.0,0.00314,0.0,0.00048,0.0,0.01266,0.0,0.03238,0.0,0.00636,0.0,0.00118,0.0
2020,2020-10-11,Bengals,0.00176,0.0,0.0085,0.0,0.03214,0.0,0.00052,0.0,0.00012,0.0,0.00034,0.0,0.00052,0.0,0.00054,0.0,0.004,0.0,0.0091,0.0,0.00152,0.0,0.00014,0.0
2020,2020-10-11,Jets,0.00024,0.0,0.00074,0.0,0.0021,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00058,0.0,0.0001,0.0,0.00038,0.0,0.0007,0.0,2.0e-05,0.0
2020,2020-10-11,Broncos,0.01658,0.0,0.04624,0.0,0.11166,0.0,0.00694,0.0,0.00062,0.0,0.00504,0.0,0.011,0.0,0.01556,0.0,0.00768,0.0,0.02566,0.0,0.03222,0.0,0.00316,0.0
2020,2020-10-11,Ravens,0.30774,0.0,0.55806,1.0,0.8749,1.0,0.16508,0.0,0.15284,0.0,0.14964,0.0,0.08788,0.0,0.03834,0.0,0.22598,1.0,0.13612,0.0,0.4287,0.0,0.09232,0.0
2020,2020-10-11,Giants,0.00346,0.0,0.0173,0.0,0.0522,0.0,0.00082,0.0,0.0,0.0,6.0e-05,0.0,0.0019,0.0,0.04856,0.0,0.0,0.0,0.00018,0.0,0.05052,0.0,0.00034,0.0
2020,2020-10-11,Titans,0.20838,0.0,0.44998,0.0,0.76866,1.0,0.09416,0.0,0.11576,0.0,0.12152,0.0,0.17896,0.0,0.2486,1.0,0.02156,0.0,0.03336,0.0,0.66484,1.0,0.04778,0.0
2020,2020-10-11,Saints,0.19032,0.0,0.3979,1.0,0.66378,1.0,0.08818,0.0,0.03016,0.0,0.08968,1.0,0.29016,0.0,0.04058,0.0,0.04222,0.0,0.07724,0.0,0.45058,1.0,0.04154,0.0
2020,2020-10-11,Cowboys,0.02182,0.0,0.10922,0.0,0.34696,0.0,0.00528,0.0,0.00038,0.0,0.00376,0.0,0.03728,0.0,0.29102,0.0,0.00036,0.0,0.00304,0.0,0.33244,0.0,0.00152,0.0
2020,2020-10-11,Patriots,0.11558,0.0,0.27626,0.0,0.53848,0.0,0.05296,0.0,0.0203,0.0,0.04692,0.0,0.091,0.0,0.10452,0.0,0.06328,0.0,0.09594,0.0,0.26274,0.0,0.02698,0.0
2020,2020-10-11,Bills,0.2923,1.0,0.54918,1.0,0.85372,1.0,0.14276,0.0,0.17854,0.0,0.16858,1.0,0.18574,0.0,0.17182,0.0,0.03658,0.0,0.05318,0.0,0.70468,1.0,0.07646,0.0
2020,2020-10-11,Seahawks,0.4413,0.0,0.71242,0.0,0.94992,1.0,0.24034,0.0,0.3418,0.0,0.23692,0.0,0.05278,1.0,0.00158,0.0,0.18606,0.0,0.08626,0.0,0.63308,1.0,0.10922,0.0
2020,2020-10-11,Panthers,0.05396,0.0,0.157,0.0,0.37326,0.0,0.0206,0.0,0.0094,0.0,0.03068,0.0,0.10356,0.0,0.01854,0.0,0.03126,0.0,0.07422,0.0,0.16218,0.0,0.00744,0.0
2020,2020-10-11,Buccaneers,0.1625,1.0,0.35342,1.0,0.62944,1.0,0.07368,1.0,0.0306,0.0,0.0827,0.0,0.2255,0.0,0.03782,0.0,0.0545,1.0,0.08684,0.0,0.37662,0.0,0.0363,1.0
2020,2020-10-11,Jaguars,0.00052,0.0,0.0023,0.0,0.00752,0.0,0.00012,0.0,0.0,0.0,2.0e-05,0.0,0.0002,0.0,0.00336,0.0,0.00022,0.0,0.00112,0.0,0.00358,0.0,8.0e-05,0.0
2020,2020-10-11,Raiders,0.0798,0.0,0.21378,0.0,0.5001,0.0,0.03352,0.0,0.0146,0.0,0.04124,0.0,0.06532,0.0,0.05794,0.0,0.07462,0.0,0.11636,0.0,0.1791,0.0,0.01574,0.0
2020,2020-10-11,Texans,0.00886,0.0,0.02992,0.0,0.07372,0.0,0.0035,0.0,0.0,0.0,0.00074,0.0,0.00632,0.0,0.0371,0.0,0.00156,0.0,0.0073,0.0,0.04416,0.0,0.00148,0.0
2020,2020-10-11,Packers,0.4929,1.0,0.7405,1.0,0.94972,1.0,0.28004,0.0,0.36932,1.0,0.28088,0.0,0.09542,0.0,0.00848,0.0,0.0906,0.0,0.0674,0.0,0.7541,1.0,0.1396,0.0
2020,2020-10-11,Bears,0.16536,0.0,0.37968,0.0,0.72326,1.0,0.07334,0.0,0.07388,0.0,0.09608,0.0,0.04748,0.0,0.0039,0.0,0.19068,0.0,0.1826,0.0,0.22134,0.0,0.02998,0.0
2020,2020-10-11,Chiefs,0.45422,1.0,0.712,1.0,0.94108,1.0,0.26262,1.0,0.25722,1.0,0.24898,0.0,0.18108,0.0,0.08514,0.0,0.06496,0.0,0.06066,0.0,0.77242,1.0,0.1559,0.0
2020,2020-10-11,Eagles,0.05924,0.0,0.2062,0.0,0.47554,0.0,0.02012,0.0,0.00122,0.0,0.00856,0.0,0.055,0.0,0.3996,0.0,0.00044,0.0,0.00224,0.0,0.46438,0.0,0.00716,0.0
2020,2020-10-11,Steelers,0.27168,0.0,0.51566,0.0,0.85004,1.0,0.13676,0.0,0.18218,0.0,0.1168,0.0,0.06476,1.0,0.02448,0.0,0.21828,0.0,0.14712,0.0,0.38822,1.0,0.0732,0.0
2020,2020-10-11,Browns,0.13672,0.0,0.33548,1.0,0.73306,1.0,0.0583,0.0,0.06374,0.0,0.0609,0.0,0.0399,0.0,0.01702,0.0,0.22054,0.0,0.18964,1.0,0.18156,0.0,0.0279,0.0
2020,2020-10-11,Chargers,0.01114,0.0,0.03484,0.0,0.10216,0.0,0.004,0.0,0.00084,0.0,0.0032,0.0,0.00528,0.0,0.00694,0.0,0.01038,0.0,0.02956,0.0,0.01626,0.0,0.00164,0.0
2020,2020-10-11,Colts,0.0798,0.0,0.21576,0.0,0.4595,1.0,0.0335,0.0,0.01246,0.0,0.03126,0.0,0.07178,0.0,0.17192,0.0,0.0338,0.0,0.05654,0.0,0.28742,0.0,0.0159,0.0
2020,2020-10-11,Cardinals,0.0636,0.0,0.16456,0.0,0.36854,0.0,0.02802,0.0,0.01062,0.0,0.03398,0.0,0.02134,0.0,0.0014,0.0,0.07242,0.0,0.106,0.0,0.06734,0.0,0.01078,0.0
2020,2020-10-11,49ers,0.04026,0.0,0.09822,0.0,0.20592,0.0,0.01922,0.0,0.00524,0.0,0.0102,0.0,0.00626,0.0,0.00046,0.0,0.03956,0.0,0.06118,0.0,0.02216,0.0,0.00808,0.0
2020,2020-10-11,Rams,0.2567,0.0,0.4981,1.0,0.79752,1.0,0.13166,0.0,0.12596,0.0,0.11554,0.0,0.03454,0.0,0.00138,0.0,0.25746,0.0,0.1578,1.0,0.27742,0.0,0.06086,0.0
2020,2020-10-09,Vikings,0.03446,0.0,0.08984,0.0,0.20878,0.0,0.0151,0.0,0.00372,0.0,0.0087,0.0,0.00786,0.0,0.00264,0.0,0.04006,0.0,0.0664,0.0,0.02292,0.0,0.0058,0.0
2020,2020-10-09,Dolphins,0.00446,0.0,0.0186,0.0,0.06726,0.0,0.00138,0.0,0.00028,0.0,0.00056,0.0,0.00298,0.0,0.00834,0.0,0.0068,0.0,0.01672,0.0,0.01216,0.0,0.0005,0.0
2020,2020-10-09,Redskins,0.00724,0.0,0.03488,0.0,0.10728,1.0,0.00204,0.0,0.00042,0.0,0.002,0.0,0.01468,0.0,0.072,1.0,0.0014,0.0,0.00466,0.0,0.0891,1.0,0.00058,0.0
2020,2020-10-09,Falcons,0.01012,0.0,0.02954,0.0,0.06502,0.0,0.0045,0.0,4.0e-05,0.0,0.0009,0.0,0.0169,0.0,0.02226,0.0,0.00086,0.0,0.00594,0.0,0.0401,0.0,0.00156,0.0
2020,2020-10-09,Lions,0.00872,0.0,0.02998,0.0,0.09674,0.0,0.00294,0.0,0.00058,0.0,0.0021,0.0,0.00262,0.0,0.0008,0.0,0.01412,0.0,0.0298,0.0,0.0061,0.0,0.00092,0.0
2020,2020-10-09,Bengals,0.00516,0.0,0.02152,0.0,0.07614,0.0,0.0019,0.0,0.00026,0.0,0.00132,0.0,0.0026,0.0,0.00396,0.0,0.01108,0.0,0.0224,0.0,0.00814,0.0,0.0006,0.0
2020,2020-10-09,Jets,0.00062,0.0,0.00296,0.0,0.0098,0.0,0.00024,0.0,0.0,0.0,2.0e-05,0.0,0.00018,0.0,0.002,0.0,0.00052,0.0,0.0022,0.0,0.0022,0.0,8.0e-05,0.0
2020,2020-10-09,Broncos,0.01438,0.0,0.04618,0.0,0.13268,0.0,0.00616,0.0,0.0008,0.0,0.00306,0.0,0.00446,0.0,0.00594,0.0,0.01606,0.0,0.04022,0.0,0.01426,0.0,0.00286,0.0
2020,2020-10-09,Ravens,0.2797,0.0,0.54198,1.0,0.86432,1.0,0.13414,0.0,0.07508,0.0,0.1793,0.0,0.13306,0.0,0.08092,0.0,0.19268,1.0,0.12054,0.0,0.46836,0.0,0.076,0.0
2020,2020-10-09,Giants,0.00362,0.0,0.01564,0.0,0.04472,0.0,0.00098,0.0,2.0e-05,0.0,0.00024,0.0,0.00356,0.0,0.0375,0.0,0.0001,0.0,0.0007,0.0,0.04132,0.0,0.00024,0.0
2020,2020-10-09,Titans,0.18968,0.0,0.43472,0.0,0.7837,1.0,0.07778,0.0,0.07798,0.0,0.12326,0.0,0.16588,0.0,0.20262,1.0,0.0677,0.0,0.07194,0.0,0.56974,1.0,0.03896,0.0
2020,2020-10-09,Saints,0.17446,0.0,0.36874,1.0,0.63458,1.0,0.08172,0.0,0.03082,0.0,0.08828,1.0,0.23524,0.0,0.08918,0.0,0.03928,0.0,0.06664,0.0,0.44352,1.0,0.03476,0.0
2020,2020-10-09,Cowboys,0.10236,0.0,0.2917,0.0,0.58012,0.0,0.04082,0.0,0.0049,0.0,0.02722,0.0,0.13724,0.0,0.3714,0.0,0.00288,0.0,0.0115,0.0,0.54076,0.0,0.01486,0.0
