season,league,team1,team2,period,mins,prob1,prob1_outcome,probtie,probtie_outcome,prob2,prob2_outcome
2018,FIFA World Cup,Russia,Saudi Arabia,1,0,0.66,1,0.22,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,1,0.66,1,0.22,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,2,0.66,1,0.22,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,3,0.66,1,0.22,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,4,0.66,1,0.22,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,5,0.65,1,0.23,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,6,0.65,1,0.23,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,7,0.65,1,0.23,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,8,0.65,1,0.23,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,9,0.65,1,0.23,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,10,0.64,1,0.24,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,11,0.65,1,0.23,0,0.12,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,12,0.85,1,0.11,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,13,0.85,1,0.11,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,14,0.85,1,0.11,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,15,0.85,1,0.11,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,16,0.85,1,0.11,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,17,0.85,1,0.11,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,18,0.85,1,0.11,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,19,0.85,1,0.11,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,20,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,21,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,22,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,23,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,24,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,25,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,26,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,27,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,28,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,29,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,30,0.84,1,0.12,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,31,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,32,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,33,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,34,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,35,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,36,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,37,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,38,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,39,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,40,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,41,0.83,1,0.13,0,0.04,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,42,0.83,1,0.14,0,0.03,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,43,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,44,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,45,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,46,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,47,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,1,48,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,46,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,47,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,48,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,49,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,50,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,51,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,52,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,53,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,54,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,55,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,56,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,57,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,58,0.97,1,0.03,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,59,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,60,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,61,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,62,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,63,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,64,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,65,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,66,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,67,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,68,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,69,0.98,1,0.02,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,70,0.99,1,0.01,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,71,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,72,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,73,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,74,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,75,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,76,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,77,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,78,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,79,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,80,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,81,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,82,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,83,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,84,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,85,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,86,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,87,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,88,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,89,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,90,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,91,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,92,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,93,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,94,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,95,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Russia,Saudi Arabia,2,96,1.0,1,0.0,0,0.0,0
2018,FIFA World Cup,Egypt,Uruguay,1,0,0.18,0,0.28,0,0.54,1
2018,FIFA World Cup,Egypt,Uruguay,1,1,0.18,0,0.28,0,0.54,1
2018,FIFA World Cup,Egypt,Uruguay,1,2,0.18,0,0.28,0,0.54,1
2018,FIFA World Cup,Egypt,Uruguay,1,3,0.19,0,0.27,0,0.54,1
2018,FIFA World Cup,Egypt,Uruguay,1,4,0.19,0,0.27,0,0.54,1
2018,FIFA World Cup,Egypt,Uruguay,1,5,0.19,0,0.28,0,0.53,1
2018,FIFA World Cup,Egypt,Uruguay,1,6,0.19,0,0.28,0,0.53,1
2018,FIFA World Cup,Egypt,Uruguay,1,7,0.19,0,0.28,0,0.53,1
2018,FIFA World Cup,Egypt,Uruguay,1,8,0.19,0,0.28,0,0.53,1
2018,FIFA World Cup,Egypt,Uruguay,1,9,0.19,0,0.29,0,0.52,1
2018,FIFA World Cup,Egypt,Uruguay,1,10,0.19,0,0.29,0,0.52,1
2018,FIFA World Cup,Egypt,Uruguay,1,11,0.19,0,0.3,0,0.51,1
2018,FIFA World Cup,Egypt,Uruguay,1,12,0.19,0,0.3,0,0.51,1
2018,FIFA World Cup,Egypt,Uruguay,1,13,0.19,0,0.3,0,0.51,1
2018,FIFA World Cup,Egypt,Uruguay,1,14,0.19,0,0.3,0,0.51,1
2018,FIFA World Cup,Egypt,Uruguay,1,15,0.19,0,0.3,0,0.51,1
2018,FIFA World Cup,Egypt,Uruguay,1,16,0.2,0,0.3,0,0.5,1
2018,FIFA World Cup,Egypt,Uruguay,1,17,0.2,0,0.3,0,0.5,1
2018,FIFA World Cup,Egypt,Uruguay,1,18,0.2,0,0.31,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,19,0.2,0,0.31,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,20,0.2,0,0.31,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,21,0.2,0,0.32,0,0.48,1
2018,FIFA World Cup,Egypt,Uruguay,1,22,0.19,0,0.32,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,23,0.19,0,0.32,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,24,0.18,0,0.32,0,0.5,1
2018,FIFA World Cup,Egypt,Uruguay,1,25,0.18,0,0.32,0,0.5,1
2018,FIFA World Cup,Egypt,Uruguay,1,26,0.18,0,0.33,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,27,0.18,0,0.33,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,28,0.18,0,0.33,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,29,0.18,0,0.33,0,0.49,1
2018,FIFA World Cup,Egypt,Uruguay,1,30,0.18,0,0.34,0,0.48,1
2018,FIFA World Cup,Egypt,Uruguay,1,31,0.18,0,0.34,0,0.48,1
2018,FIFA World Cup,Egypt,Uruguay,1,32,0.18,0,0.34,0,0.48,1
2018,FIFA World Cup,Egypt,Uruguay,1,33,0.18,0,0.35,0,0.47,1
2018,FIFA World Cup,Egypt,Uruguay,1,34,0.18,0,0.35,0,0.47,1
2018,FIFA World Cup,Egypt,Uruguay,1,35,0.18,0,0.36,0,0.46,1
2018,FIFA World Cup,Egypt,Uruguay,1,36,0.18,0,0.36,0,0.46,1
2018,FIFA World Cup,Egypt,Uruguay,1,37,0.18,0,0.36,0,0.46,1
2018,FIFA World Cup,Egypt,Uruguay,1,38,0.18,0,0.36,0,0.46,1
2018,FIFA World Cup,Egypt,Uruguay,1,39,0.18,0,0.37,0,0.45,1
2018,FIFA World Cup,Egypt,Uruguay,1,40,0.18,0,0.37,0,0.45,1
2018,FIFA World Cup,Egypt,Uruguay,1,41,0.18,0,0.38,0,0.44,1
2018,FIFA World Cup,Egypt,Uruguay,1,42,0.18,0,0.38,0,0.44,1
2018,FIFA World Cup,Egypt,Uruguay,1,43,0.18,0,0.39,0,0.43,1
2018,FIFA World Cup,Egypt,Uruguay,1,44,0.18,0,0.39,0,0.43,1
2018,FIFA World Cup,Egypt,Uruguay,1,45,0.18,0,0.4,0,0.42,1
2018,FIFA World Cup,Egypt,Uruguay,1,46,0.18,0,0.4,0,0.42,1
2018,FIFA World Cup,Egypt,Uruguay,1,47,0.18,0,0.41,0,0.41,1
2018,FIFA World Cup,Egypt,Uruguay,2,46,0.18,0,0.41,0,0.41,1
2018,FIFA World Cup,Egypt,Uruguay,2,47,0.18,0,0.41,0,0.41,1
2018,FIFA World Cup,Egypt,Uruguay,2,48,0.18,0,0.42,0,0.4,1
2018,FIFA World Cup,Egypt,Uruguay,2,49,0.18,0,0.42,0,0.4,1
2018,FIFA World Cup,Egypt,Uruguay,2,50,0.18,0,0.42,0,0.4,1
2018,FIFA World Cup,Egypt,Uruguay,2,51,0.18,0,0.43,0,0.39,1
2018,FIFA World Cup,Egypt,Uruguay,2,52,0.18,0,0.44,0,0.38,1
2018,FIFA World Cup,Egypt,Uruguay,2,53,0.17,0,0.45,0,0.38,1
2018,FIFA World Cup,Egypt,Uruguay,2,54,0.18,0,0.45,0,0.37,1
2018,FIFA World Cup,Egypt,Uruguay,2,55,0.18,0,0.45,0,0.37,1
2018,FIFA World Cup,Egypt,Uruguay,2,56,0.17,0,0.47,0,0.36,1
2018,FIFA World Cup,Egypt,Uruguay,2,57,0.18,0,0.47,0,0.35,1
2018,FIFA World Cup,Egypt,Uruguay,2,58,0.17,0,0.48,0,0.35,1
2018,FIFA World Cup,Egypt,Uruguay,2,59,0.17,0,0.49,0,0.34,1
2018,FIFA World Cup,Egypt,Uruguay,2,60,0.17,0,0.49,0,0.34,1
2018,FIFA World Cup,Egypt,Uruguay,2,61,0.16,0,0.5,0,0.34,1
2018,FIFA World Cup,Egypt,Uruguay,2,62,0.16,0,0.51,0,0.33,1
2018,FIFA World Cup,Egypt,Uruguay,2,63,0.16,0,0.52,0,0.32,1
2018,FIFA World Cup,Egypt,Uruguay,2,64,0.16,0,0.52,0,0.32,1
2018,FIFA World Cup,Egypt,Uruguay,2,65,0.16,0,0.53,0,0.31,1
2018,FIFA World Cup,Egypt,Uruguay,2,66,0.15,0,0.55,0,0.3,1
2018,FIFA World Cup,Egypt,Uruguay,2,67,0.15,0,0.55,0,0.3,1
2018,FIFA World Cup,Egypt,Uruguay,2,68,0.15,0,0.56,0,0.29,1
2018,FIFA World Cup,Egypt,Uruguay,2,69,0.15,0,0.57,0,0.28,1
2018,FIFA World Cup,Egypt,Uruguay,2,70,0.14,0,0.58,0,0.28,1
2018,FIFA World Cup,Egypt,Uruguay,2,71,0.14,0,0.59,0,0.27,1
2018,FIFA World Cup,Egypt,Uruguay,2,72,0.14,0,0.6,0,0.26,1
2018,FIFA World Cup,Egypt,Uruguay,2,73,0.12,0,0.61,0,0.27,1
2018,FIFA World Cup,Egypt,Uruguay,2,74,0.12,0,0.62,0,0.26,1
2018,FIFA World Cup,Egypt,Uruguay,2,75,0.11,0,0.64,0,0.25,1
2018,FIFA World Cup,Egypt,Uruguay,2,76,0.11,0,0.65,0,0.24,1
2018,FIFA World Cup,Egypt,Uruguay,2,77,0.11,0,0.66,0,0.23,1
2018,FIFA World Cup,Egypt,Uruguay,2,78,0.1,0,0.68,0,0.22,1
2018,FIFA World Cup,Egypt,Uruguay,2,79,0.1,0,0.69,0,0.21,1
2018,FIFA World Cup,Egypt,Uruguay,2,80,0.09,0,0.71,0,0.2,1
2018,FIFA World Cup,Egypt,Uruguay,2,81,0.09,0,0.73,0,0.18,1
2018,FIFA World Cup,Egypt,Uruguay,2,82,0.09,0,0.74,0,0.17,1
2018,FIFA World Cup,Egypt,Uruguay,2,83,0.08,0,0.75,0,0.17,1
2018,FIFA World Cup,Egypt,Uruguay,2,84,0.07,0,0.78,0,0.15,1
2018,FIFA World Cup,Egypt,Uruguay,2,85,0.06,0,0.8,0,0.14,1
2018,FIFA World Cup,Egypt,Uruguay,2,86,0.06,0,0.81,0,0.13,1
2018,FIFA World Cup,Egypt,Uruguay,2,87,0.05,0,0.83,0,0.12,1
2018,FIFA World Cup,Egypt,Uruguay,2,88,0.04,0,0.86,0,0.1,1
2018,FIFA World Cup,Egypt,Uruguay,2,89,0.04,0,0.87,0,0.09,1
2018,FIFA World Cup,Egypt,Uruguay,2,90,0.0,0,0.04,0,0.96,1
2018,FIFA World Cup,Egypt,Uruguay,2,91,0.0,0,0.03,0,0.97,1
2018,FIFA World Cup,Egypt,Uruguay,2,92,0.0,0,0.02,0,0.98,1
2018,FIFA World Cup,Egypt,Uruguay,2,93,0.0,0,0.02,0,0.98,1
2018,FIFA World Cup,Egypt,Uruguay,2,94,0.0,0,0.02,0,0.98,1
2018,FIFA World Cup,Egypt,Uruguay,2,95,0.0,0,0.02,0,0.98,1
2018,FIFA World Cup,Egypt,Uruguay,2,96,0.0,0,0.02,0,0.98,1
2018,FIFA World Cup,Egypt,Uruguay,2,97,0.0,0,0.0,0,1.0,1
2018,FIFA World Cup,Morocco,Iran,1,0,0.4,0,0.33,0,0.27,1
2018,FIFA World Cup,Morocco,Iran,1,1,0.4,0,0.33,0,0.27,1
2018,FIFA World Cup,Morocco,Iran,1,2,0.4,0,0.33,0,0.27,1
2018,FIFA World Cup,Morocco,Iran,1,3,0.41,0,0.33,0,0.26,1
2018,FIFA World Cup,Morocco,Iran,1,4,0.41,0,0.34,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,5,0.41,0,0.34,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,6,0.41,0,0.34,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,7,0.4,0,0.35,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,8,0.4,0,0.35,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,9,0.4,0,0.35,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,10,0.4,0,0.35,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,11,0.4,0,0.35,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,12,0.4,0,0.35,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,13,0.39,0,0.36,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,14,0.39,0,0.36,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,15,0.39,0,0.36,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,16,0.39,0,0.36,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,17,0.39,0,0.36,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,18,0.38,0,0.37,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,19,0.39,0,0.37,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,20,0.38,0,0.38,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,21,0.38,0,0.38,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,22,0.38,0,0.38,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,23,0.38,0,0.38,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,24,0.37,0,0.39,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,25,0.36,0,0.39,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,26,0.36,0,0.39,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,27,0.35,0,0.39,0,0.26,1
2018,FIFA World Cup,Morocco,Iran,1,28,0.35,0,0.39,0,0.26,1
2018,FIFA World Cup,Morocco,Iran,1,29,0.34,0,0.4,0,0.26,1
2018,FIFA World Cup,Morocco,Iran,1,30,0.34,0,0.41,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,31,0.34,0,0.41,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,32,0.34,0,0.41,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,33,0.34,0,0.41,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,34,0.33,0,0.42,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,35,0.33,0,0.42,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,36,0.33,0,0.42,0,0.25,1
2018,FIFA World Cup,Morocco,Iran,1,37,0.33,0,0.43,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,38,0.32,0,0.44,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,39,0.32,0,0.44,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,40,0.32,0,0.44,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,41,0.32,0,0.44,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,42,0.31,0,0.45,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,43,0.31,0,0.45,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,44,0.3,0,0.46,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,45,0.3,0,0.46,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,46,0.3,0,0.46,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,1,47,0.29,0,0.48,0,0.23,1
2018,FIFA World Cup,Morocco,Iran,1,48,0.29,0,0.48,0,0.23,1
2018,FIFA World Cup,Morocco,Iran,2,46,0.3,0,0.46,0,0.24,1
2018,FIFA World Cup,Morocco,Iran,2,47,0.3,0,0.47,0,0.23,1
2018,FIFA World Cup,Morocco,Iran,2,48,0.3,0,0.47,0,0.23,1
2018,FIFA World Cup,Morocco,Iran,2,49,0.3,0,0.48,0,0.22,1
2018,FIFA World Cup,Morocco,Iran,2,50,0.29,0,0.49,0,0.22,1
2018,FIFA World Cup,Morocco,Iran,2,51,0.29,0,0.49,0,0.22,1
2018,FIFA World Cup,Morocco,Iran,2,52,0.29,0,0.49,0,0.22,1
2018,FIFA World Cup,Morocco,Iran,2,53,0.28,0,0.5,0,0.22,1
2018,FIFA World Cup,Morocco,Iran,2,54,0.28,0,0.51,0,0.21,1
2018,FIFA World Cup,Morocco,Iran,2,55,0.28,0,0.51,0,0.21,1
2018,FIFA World Cup,Morocco,Iran,2,56,0.27,0,0.52,0,0.21,1
2018,FIFA World Cup,Morocco,Iran,2,57,0.27,0,0.53,0,0.2,1
2018,FIFA World Cup,Morocco,Iran,2,58,0.26,0,0.54,0,0.2,1
2018,FIFA World Cup,Morocco,Iran,2,59,0.26,0,0.54,0,0.2,1
2018,FIFA World Cup,Morocco,Iran,2,60,0.25,0,0.55,0,0.2,1
2018,FIFA World Cup,Morocco,Iran,2,61,0.25,0,0.56,0,0.19,1
2018,FIFA World Cup,Morocco,Iran,2,62,0.25,0,0.56,0,0.19,1
2018,FIFA World Cup,Morocco,Iran,2,63,0.24,0,0.57,0,0.19,1
2018,FIFA World Cup,Morocco,Iran,2,64,0.24,0,0.58,0,0.18,1
2018,FIFA World Cup,Morocco,Iran,2,65,0.23,0,0.59,0,0.18,1
2018,FIFA World Cup,Morocco,Iran,2,66,0.23,0,0.59,0,0.18,1
2018,FIFA World Cup,Morocco,Iran,2,68,0.22,0,0.61,0,0.17,1
2018,FIFA World Cup,Morocco,Iran,2,69,0.21,0,0.62,0,0.17,1
2018,FIFA World Cup,Morocco,Iran,2,70,0.21,0,0.63,0,0.16,1
2018,FIFA World Cup,Morocco,Iran,2,71,0.2,0,0.64,0,0.16,1
2018,FIFA World Cup,Morocco,Iran,2,72,0.19,0,0.66,0,0.15,1
2018,FIFA World Cup,Morocco,Iran,2,73,0.19,0,0.66,0,0.15,1
2018,FIFA World Cup,Morocco,Iran,2,74,0.18,0,0.67,0,0.15,1
2018,FIFA World Cup,Morocco,Iran,2,75,0.18,0,0.68,0,0.14,1
2018,FIFA World Cup,Morocco,Iran,2,76,0.17,0,0.69,0,0.14,1
2018,FIFA World Cup,Morocco,Iran,2,77,0.16,0,0.71,0,0.13,1
2018,FIFA World Cup,Morocco,Iran,2,79,0.15,0,0.73,0,0.12,1
2018,FIFA World Cup,Morocco,Iran,2,80,0.14,0,0.75,0,0.11,1
2018,FIFA World Cup,Morocco,Iran,2,81,0.14,0,0.75,0,0.11,1
2018,FIFA World Cup,Morocco,Iran,2,82,0.13,0,0.77,0,0.1,1
2018,FIFA World Cup,Morocco,Iran,2,83,0.12,0,0.79,0,0.09,1
2018,FIFA World Cup,Morocco,Iran,2,85,0.1,0,0.82,0,0.08,1
2018,FIFA World Cup,Morocco,Iran,2,86,0.09,0,0.84,0,0.07,1
2018,FIFA World Cup,Morocco,Iran,2,87,0.09,0,0.84,0,0.07,1
2018,FIFA World Cup,Morocco,Iran,2,88,0.08,0,0.86,0,0.06,1
2018,FIFA World Cup,Morocco,Iran,2,89,0.07,0,0.88,0,0.05,1
2018,FIFA World Cup,Morocco,Iran,2,90,0.06,0,0.9,0,0.04,1
2018,FIFA World Cup,Morocco,Iran,2,91,0.05,0,0.91,0,0.04,1
2018,FIFA World Cup,Morocco,Iran,2,92,0.04,0,0.93,0,0.03,1
2018,FIFA World Cup,Morocco,Iran,2,93,0.02,0,0.96,0,0.02,1
2018,FIFA World Cup,Morocco,Iran,2,94,0.02,0,0.96,0,0.02,1
2018,FIFA World Cup,Morocco,Iran,2,95,0.0,0,0.03,0,0.97,1
2018,FIFA World Cup,Morocco,Iran,2,96,0.0,0,0.03,0,0.97,1
2018,FIFA World Cup,Morocco,Iran,2,97,0.0,0,0.0,0,1.0,1
2018,FIFA World Cup,Portugal,Spain,1,0,0.25,0,0.27,1,0.48,0
2018,FIFA World Cup,Portugal,Spain,1,1,0.25,0,0.27,1,0.48,0
2018,FIFA World Cup,Portugal,Spain,1,2,0.25,0,0.27,1,0.48,0
2018,FIFA World Cup,Portugal,Spain,1,3,0.25,0,0.28,1,0.47,0
2018,FIFA World Cup,Portugal,Spain,1,4,0.47,0,0.26,1,0.27,0
2018,FIFA World Cup,Portugal,Spain,1,5,0.47,0,0.26,1,0.27,0
2018,FIFA World Cup,Portugal,Spain,1,6,0.47,0,0.26,1,0.27,0
2018,FIFA World Cup,Portugal,Spain,1,7,0.47,0,0.27,1,0.26,0
2018,FIFA World Cup,Portugal,Spain,1,8,0.47,0,0.27,1,0.26,0
2018,FIFA World Cup,Portugal,Spain,1,9,0.48,0,0.26,1,0.26,0
2018,FIFA World Cup,Portugal,Spain,1,10,0.47,0,0.26,1,0.27,0
2018,FIFA World Cup,Portugal,Spain,1,11,0.47,0,0.27,1,0.26,0
