year,office,state,district,special,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2018,Senate,MT,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.7482,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.2518,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.2222,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.7778,1
2018,Senate,NE,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.0097,0
2018,Senate,NE,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.9903,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.9309,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.06910000000000005,0
2018,Senate,NM,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.9948,1
2018,Senate,NM,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.005199999999999982,0
2018,Senate,NV,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.6162,1
2018,Senate,NV,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.38380000000000003,0
2018,Senate,NY,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.9997,1
2018,Senate,NY,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.00029999999999996696,0
2018,Senate,OH,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.9798,1
2018,Senate,OH,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.020199999999999996,0
2018,Senate,PA,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.9858,1
2018,Senate,PA,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.01419999999999999,0
2018,Senate,RI,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.9994,1
2018,Senate,RI,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.0006000000000000449,0
2018,Senate,TN,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.1943,0
2018,Senate,TN,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.8057,1
2018,Senate,TX,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.1754,0
2018,Senate,TX,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.8246,1
2018,Senate,UT,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.0006,0
2018,Senate,UT,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.9994,1
2018,Senate,VA,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.9933,1
2018,Senate,VA,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.006700000000000039,0
2018,Senate,WA,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.997,1
2018,Senate,WA,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.0030000000000000027,0
2018,Senate,WI,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.9843,1
2018,Senate,WI,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.015700000000000047,0
2018,Senate,WV,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.8657,1
2018,Senate,WV,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.13429999999999997,0
2018,Senate,WY,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,D,,,,0.0002,0
2018,Senate,WY,,false,2018-11-06,2018-11-06 18:43:51 -0500,live,R,,,,0.9998,1
2018,Senate,AZ,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.6528,1
2018,Senate,AZ,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.34719999999999995,0
2018,Senate,CT,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9982,1
2018,Senate,CT,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.0018000000000000238,0
2018,Senate,DE,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9993,1
2018,Senate,DE,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.0007000000000000339,0
2018,Senate,FL,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.7147,0
2018,Senate,FL,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.2853,1
2018,Senate,IN,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.4274,0
2018,Senate,IN,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.5726,1
2018,Senate,MA,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9989,1
2018,Senate,MA,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.0010999999999999899,0
2018,Senate,ME,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9939,1
2018,Senate,ME,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.006099999999999994,0
2018,Senate,MI,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9827,1
2018,Senate,MI,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.017299999999999982,0
2018,Senate,MN,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9985,1
2018,Senate,MN,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.0014999999999999458,0
2018,Senate,MN,,true,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9337,1
2018,Senate,MN,,true,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.06630000000000003,0
2018,Senate,MO,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.4548,0
2018,Senate,MO,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.5452,1
2018,Senate,MS,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.0065,0
2018,Senate,MS,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.9935,1
2018,Senate,MS,,true,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.27,0
2018,Senate,MS,,true,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.73,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.7484,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.25160000000000005,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.2224,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.7776000000000001,1
2018,Senate,NE,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.0097,0
2018,Senate,NE,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.9903,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.931,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.06899999999999995,0
2018,Senate,NM,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9948,1
2018,Senate,NM,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.005199999999999982,0
2018,Senate,NV,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.6166,1
2018,Senate,NV,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.38339999999999996,0
2018,Senate,NY,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9997,1
2018,Senate,NY,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.00029999999999996696,0
2018,Senate,OH,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9798,1
2018,Senate,OH,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.020199999999999996,0
2018,Senate,PA,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9858,1
2018,Senate,PA,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.01419999999999999,0
2018,Senate,RI,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9994,1
2018,Senate,RI,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.0006000000000000449,0
2018,Senate,TN,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.1946,0
2018,Senate,TN,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.8054,1
2018,Senate,TX,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.1756,0
2018,Senate,TX,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.8244,1
2018,Senate,UT,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.0006,0
2018,Senate,UT,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.9994,1
2018,Senate,VA,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9933,1
2018,Senate,VA,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.006700000000000039,0
2018,Senate,WA,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.997,1
2018,Senate,WA,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.0030000000000000027,0
2018,Senate,WI,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.9843,1
2018,Senate,WI,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.015700000000000047,0
2018,Senate,WV,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.8657,1
2018,Senate,WV,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.13429999999999997,0
2018,Senate,WY,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,D,,,,0.0002,0
2018,Senate,WY,,false,2018-11-06,2018-11-06 18:46:19 -0500,live,R,,,,0.9998,1
2018,Senate,AZ,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.6612,1
2018,Senate,AZ,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.3388,0
2018,Senate,CT,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9982,1
2018,Senate,CT,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.0018000000000000238,0
2018,Senate,DE,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9993,1
2018,Senate,DE,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.0007000000000000339,0
2018,Senate,FL,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.7222,0
2018,Senate,FL,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.27780000000000005,1
2018,Senate,IN,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.4105,0
2018,Senate,IN,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.5895,1
2018,Senate,MA,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9989,1
2018,Senate,MA,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.0010999999999999899,0
2018,Senate,ME,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9942,1
2018,Senate,ME,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.005800000000000027,0
2018,Senate,MI,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9834,1
2018,Senate,MI,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.016599999999999948,0
2018,Senate,MN,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9985,1
2018,Senate,MN,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.0014999999999999458,0
2018,Senate,MN,,true,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.936,1
2018,Senate,MN,,true,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.06399999999999995,0
2018,Senate,MO,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.462,0
2018,Senate,MO,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.538,1
2018,Senate,MS,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.0068,0
2018,Senate,MS,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.9932,1
2018,Senate,MS,,true,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.2732,0
2018,Senate,MS,,true,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.7268,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.7527,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.24729999999999996,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.227,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.773,1
2018,Senate,NE,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.0102,0
2018,Senate,NE,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.9898,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9345,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.0655,0
2018,Senate,NM,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9951,1
2018,Senate,NM,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.0049000000000000155,0
2018,Senate,NV,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.6279,1
2018,Senate,NV,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.3721,0
2018,Senate,NY,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9998,1
2018,Senate,NY,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.00019999999999997797,0
2018,Senate,OH,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9805,1
2018,Senate,OH,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.019499999999999962,0
2018,Senate,PA,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9865,1
2018,Senate,PA,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.013499999999999956,0
2018,Senate,RI,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9994,1
2018,Senate,RI,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.0006000000000000449,0
2018,Senate,TN,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.1991,0
2018,Senate,TN,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.8009,1
2018,Senate,TX,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.1822,0
2018,Senate,TX,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.8178,1
2018,Senate,UT,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.0006,0
2018,Senate,UT,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.9994,1
2018,Senate,VA,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9935,1
2018,Senate,VA,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.00649999999999995,0
2018,Senate,WA,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9972,1
2018,Senate,WA,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.0028000000000000247,0
2018,Senate,WI,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.9852,1
2018,Senate,WI,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.014800000000000035,0
2018,Senate,WV,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.8685,1
2018,Senate,WV,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.13149999999999995,0
2018,Senate,WY,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,D,,,,0.0002,0
2018,Senate,WY,,false,2018-11-06,2018-11-06 18:48:41 -0500,live,R,,,,0.9998,1
2018,Senate,AZ,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.67,1
2018,Senate,AZ,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.32999999999999996,0
2018,Senate,CT,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9983,1
2018,Senate,CT,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.0017000000000000348,0
2018,Senate,DE,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9994,1
2018,Senate,DE,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.0006000000000000449,0
2018,Senate,FL,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.7302,0
2018,Senate,FL,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.26980000000000004,1
2018,Senate,IN,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.3263,0
2018,Senate,IN,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.6737,1
2018,Senate,MA,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9989,1
2018,Senate,MA,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.0010999999999999899,0
2018,Senate,ME,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9944,1
2018,Senate,ME,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.005600000000000049,0
2018,Senate,MI,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9842,1
2018,Senate,MI,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.015800000000000036,0
2018,Senate,MN,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9986,1
2018,Senate,MN,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.0013999999999999568,0
2018,Senate,MN,,true,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9386,1
2018,Senate,MN,,true,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.06140000000000001,0
2018,Senate,MO,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.4704,0
2018,Senate,MO,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.5296000000000001,1
2018,Senate,MS,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.0072,0
2018,Senate,MS,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.9928,1
2018,Senate,MS,,true,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.2761,0
2018,Senate,MS,,true,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.7239,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.7587,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.24129999999999996,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.232,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.768,1
2018,Senate,NE,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.0105,0
2018,Senate,NE,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.9895,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9376,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.06240000000000001,0
2018,Senate,NM,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9954,1
2018,Senate,NM,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.0046000000000000485,0
2018,Senate,NV,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.6368,1
2018,Senate,NV,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.36319999999999997,0
2018,Senate,NY,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9998,1
2018,Senate,NY,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.00019999999999997797,0
2018,Senate,OH,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9819,1
2018,Senate,OH,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.018100000000000005,0
2018,Senate,PA,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.987,1
2018,Senate,PA,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.013000000000000012,0
2018,Senate,RI,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9995,1
2018,Senate,RI,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.0004999999999999449,0
2018,Senate,TN,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.2039,0
2018,Senate,TN,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.7961,1
2018,Senate,TX,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.1863,0
2018,Senate,TX,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.8137,1
2018,Senate,UT,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.0006,0
2018,Senate,UT,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.9994,1
2018,Senate,WA,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9973,1
2018,Senate,WA,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.0027000000000000357,0
2018,Senate,WI,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.9858,1
2018,Senate,WI,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.01419999999999999,0
2018,Senate,WV,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.8723,1
2018,Senate,WV,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.12770000000000004,0
2018,Senate,WY,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,D,,,,0.0002,0
2018,Senate,WY,,false,2018-11-06,2018-11-06 19:02:28 -0500,live,R,,,,0.9998,1
2018,Senate,AZ,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.6684,1
2018,Senate,AZ,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.3316,0
2018,Senate,CT,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9983,1
2018,Senate,CT,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.0017000000000000348,0
2018,Senate,DE,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9994,1
2018,Senate,DE,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.0006000000000000449,0
2018,Senate,FL,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.6804,0
2018,Senate,FL,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.3196,1
2018,Senate,IN,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.3113,0
2018,Senate,IN,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.6887,1
2018,Senate,MA,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9989,1
2018,Senate,MA,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.0010999999999999899,0
2018,Senate,ME,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9943,1
2018,Senate,ME,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.005700000000000038,0
2018,Senate,MI,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9841,1
2018,Senate,MI,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.015900000000000025,0
2018,Senate,MN,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9986,1
2018,Senate,MN,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.0013999999999999568,0
2018,Senate,MN,,true,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9381,1
2018,Senate,MN,,true,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.061899999999999955,0
2018,Senate,MO,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.4687,0
2018,Senate,MO,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.5313,1
2018,Senate,MS,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.007,0
2018,Senate,MS,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.993,1
2018,Senate,MS,,true,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.2731,0
2018,Senate,MS,,true,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.7269,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.7575,1
2018,Senate,MT,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.24250000000000005,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.2309,0
2018,Senate,ND,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.7691,1
2018,Senate,NE,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.0104,0
2018,Senate,NE,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.9896,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9372,1
2018,Senate,NJ,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.06279999999999997,0
2018,Senate,NM,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9953,1
2018,Senate,NM,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.0047000000000000375,0
2018,Senate,NV,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.6338,1
2018,Senate,NV,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.36619999999999997,0
2018,Senate,NY,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9998,1
2018,Senate,NY,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.00019999999999997797,0
2018,Senate,OH,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9818,1
2018,Senate,OH,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.018199999999999994,0
2018,Senate,PA,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9869,1
2018,Senate,PA,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,R,,,,0.0131,0
2018,Senate,RI,,false,2018-11-06,2018-11-06 19:07:24 -0500,live,D,,,,0.9995,1
