year,office,state,special,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2022,Governor,WY,false,2022-11-08,2022-11-08,lite,D,Theresa A. Livingston,27.4737,15.817525773195875,.00025,0
2022,Governor,WY,false,2022-11-08,2022-11-08,lite,R,Mark Gordon,70.32999,74.0701030927835,.99975,1
2022,Governor,WY,false,2022-11-08,2022-11-08,lite,I,Jared J. Baldes,2.196316,4.204639175257732,0,0
2022,Governor,WI,false,2022-11-08,2022-11-08,lite,D,Tony Evers,49.27819,51.14922322312525,.4989,1
2022,Governor,WI,false,2022-11-08,2022-11-08,lite,R,Tim Michels,49.28858,47.752297204205554,.5011,0
2022,Governor,WI,false,2022-11-08,2022-11-08,lite,I,Joan Ellis Beglinger,1.433228,1.023832199631845,0,0
2022,Governor,VT,false,2022-11-08,2022-11-08,lite,D,Brenda Siegel,27.82681,23.963399004919225,.000725,0
2022,Governor,VT,false,2022-11-08,2022-11-08,lite,R,Phil Scott,66.26994,70.97833223900197,.999275,1
2022,Governor,TX,false,2022-11-08,2022-11-08,lite,D,Beto O'Rourke,44.67329,43.85655125295758,.055325,0
2022,Governor,TX,false,2022-11-08,2022-11-08,lite,R,Greg Abbott,53.25823,54.75934072064005,.944675,1
2022,Governor,TN,false,2022-11-08,2022-11-08,lite,D,Jason Brantley Martin,31.95247,32.9,.005375,0
2022,Governor,TN,false,2022-11-08,2022-11-08,lite,R,Bill Lee,55.48975,64.9,.994625,1
2022,Governor,SD,false,2022-11-08,2022-11-08,lite,D,Jamie Smith,41.03997,35.1684629575687,.0227,0
2022,Governor,SD,false,2022-11-08,2022-11-08,lite,R,Kristi Noem,56.87264,61.980603485204156,.9773,1
2022,Governor,SD,false,2022-11-08,2022-11-08,lite,I,Tracey Quint,2.087388,2.8509335572271435,0,0
2022,Governor,SC,false,2022-11-08,2022-11-08,lite,D,Joe Cunningham,44.79692,40.67016519570313,.10565,0
2022,Governor,SC,false,2022-11-08,2022-11-08,lite,R,Henry McMaster,53.44904,58.03814249949507,.89435,1
2022,Governor,SC,false,2022-11-08,2022-11-08,lite,I,Bruce Reeves,1.754044,1.2227629063546563,0,0
2022,Governor,RI,false,2022-11-08,2022-11-08,lite,D,Daniel J. McKee,54.1874,57.92098862079571,.958575,1
2022,Governor,RI,false,2022-11-08,2022-11-08,lite,R,Ashley Kalus,41.5593,38.86291833254117,.041425,0
2022,Governor,PA,false,2022-11-08,2022-11-08,lite,D,Josh Shapiro,54.18604,56.485946517997256,.98075,1
2022,Governor,PA,false,2022-11-08,2022-11-08,lite,R,Douglas V. Mastriano,43.97252,41.71454213510209,.01925,0
2022,Governor,OR,false,2022-11-08,2022-11-08,lite,D,Tina Kotek,44.35952,46.96000733274855,.655375,1
2022,Governor,OR,false,2022-11-08,2022-11-08,lite,R,Christine Drazan,42.25209,43.5431615718914,.343925,0
2022,Governor,OR,false,2022-11-08,2022-11-08,lite,I,Betsy Johnson,11.55594,8.624735839269428,.0007,0
2022,Governor,OK,false,2022-11-08,2022-11-08,lite,D,Joy Hofmeister,45.69229,41.78537116616549,.21785,0
2022,Governor,OK,false,2022-11-08,2022-11-08,lite,R,Kevin Stitt,50.91601,55.44896140066107,.78215,1
2022,Governor,OH,false,2022-11-08,2022-11-08,lite,D,Nan Whaley,39.78205,37.37690383534988,.000225,0
2022,Governor,OH,false,2022-11-08,2022-11-08,lite,R,Mike DeWine,60.21795,62.40630616098133,.999775,1
2022,Governor,NY,false,2022-11-08,2022-11-08,lite,D,Kathy C. Hochul,54.14153,48.69676466936816,.956325,1
2022,Governor,NY,false,2022-11-08,2022-11-08,lite,R,Lee M. Zeldin,45.85847,41.42888216165456,.043675,0
2022,Governor,NV,false,2022-11-08,2022-11-08,lite,D,Steve Sisolak,47.88964,47.2970970619319,.35865,0
2022,Governor,NV,false,2022-11-08,2022-11-08,lite,R,Joe Lombardo,49.60601,48.80690354254021,.64135,1
2022,Governor,NM,false,2022-11-08,2022-11-08,lite,D,Michelle Lujan Grisham,51.57378,51.97120136580106,.8262,1
2022,Governor,NM,false,2022-11-08,2022-11-08,lite,R,Mark V. Ronchetti,46.28685,45.587681957049156,.1738,0
2022,Governor,NM,false,2022-11-08,2022-11-08,lite,I,Karen Bedonie,2.13936,2.4411166771497887,0,0
2022,Governor,NH,false,2022-11-08,2022-11-08,lite,D,Tom Sherman,41.24472,41.47173072108667,.001925,0
2022,Governor,NH,false,2022-11-08,2022-11-08,lite,R,Chris Sununu,56.53188,56.984825603462895,.998075,1
2022,Governor,NE,false,2022-11-08,2022-11-08,lite,D,Carol Blood,46.04288,35.981046487251575,.225775,0
2022,Governor,NE,false,2022-11-08,2022-11-08,lite,R,Jim Pillen,52.13459,59.22363152753597,.774225,1
2022,Governor,NE,false,2022-11-08,2022-11-08,lite,I,Scott Zimmerman,1.822536,3.9332850624374625,0,0
2022,Governor,MN,false,2022-11-08,2022-11-08,lite,D,Tim Walz,51.82453,52.27105531172867,.9061,1
2022,Governor,MN,false,2022-11-08,2022-11-08,lite,R,Scott Jensen,44.09516,44.60741613463546,.0939,0
2022,Governor,MI,false,2022-11-08,2022-11-08,lite,D,Gretchen Whitmer,51.1732,54.47154307557286,.879775,1
2022,Governor,MI,false,2022-11-08,2022-11-08,lite,R,Tudor M. Dixon,45.6718,43.94099738859858,.120225,0
2022,Governor,ME,false,2022-11-08,2022-11-08,lite,D,Janet T. Mills,52.49123,55.7,.8542,1
2022,Governor,ME,false,2022-11-08,2022-11-08,lite,R,Paul R. LePage,45.59398,42.4,.14575,0
2022,Governor,ME,false,2022-11-08,2022-11-08,lite,I,Sam Hunkler,1.914798,1.9,.00005,0
2022,Governor,MD,false,2022-11-08,2022-11-08,lite,D,Wes Moore,62.26056,64.52868334344858,.9976,1
2022,Governor,MD,false,2022-11-08,2022-11-08,lite,R,Dan Cox,34.4436,32.116128729822066,.0024,0
2022,Governor,MA,false,2022-11-08,2022-11-08,lite,D,Maura Healey,60.84839,63.69067519090519,.999175,1
2022,Governor,MA,false,2022-11-08,2022-11-08,lite,R,Geoff Diehl,37.14285,34.617621682672436,.000825,0
2022,Governor,MA,false,2022-11-08,2022-11-08,lite,I,Kevin Reed,2.008755,1.579161910316654,0,0
2022,Governor,KS,false,2022-11-08,2022-11-08,lite,D,Laura Kelly,51.70599,49.539146757476225,.806325,1
2022,Governor,KS,false,2022-11-08,2022-11-08,lite,R,Derek Schmidt,45.43147,47.33319590326244,.193675,0
2022,Governor,IL,false,2022-11-08,2022-11-08,lite,D,J.B. Pritzker,56.71379,54.90737790147531,.995,1
2022,Governor,IL,false,2022-11-08,2022-11-08,lite,R,Darren Bailey,41.21837,42.369043198958444,.004975,0
2022,Governor,IL,false,2022-11-08,2022-11-08,lite,I,Scott Schluter,2.067835,2.72160552117167,.000025,0
2022,Governor,ID,false,2022-11-08,2022-11-08,lite,D,Stephen Heidt,25.06517,20.27821796046625,.001025,0
2022,Governor,ID,false,2022-11-08,2022-11-08,lite,R,Brad Little,67.62763,60.51704730515377,.998975,1
2022,Governor,IA,false,2022-11-08,2022-11-08,lite,D,Deidre DeJear,41.56194,39.52567552526304,.007725,0
2022,Governor,IA,false,2022-11-08,2022-11-08,lite,R,Kim Reynolds,56.46442,58.042302580319905,.992275,1
2022,Governor,IA,false,2022-11-08,2022-11-08,lite,I,Rick Stewart,1.973638,2.3732592170650744,0,0
2022,Governor,HI,false,2022-11-08,2022-11-08,lite,D,Josh Green,60.41941,63.16211023515349,.9506,1
2022,Governor,HI,false,2022-11-08,2022-11-08,lite,R,Duke Aiona,39.58059,36.837889764846516,.0494,0
2022,Governor,GA,false,2022-11-08,2022-11-08,lite,D,Stacey Abrams,45.64577,45.876190871268534,.05135,0
2022,Governor,GA,false,2022-11-08,2022-11-08,lite,R,Brian Kemp,53.00169,53.411436411319045,.94865,1
2022,Governor,GA,false,2022-11-08,2022-11-08,lite,I,Shane Hazel,1.352536,0.7123727174124198,0,0
2022,Governor,FL,false,2022-11-08,2022-11-08,lite,D,Charlie Crist,43.36422,39.9710914341163,.00875,0
2022,Governor,FL,false,2022-11-08,2022-11-08,lite,R,Ron DeSantis,54.75111,59.3742516630532,.99125,1
2022,Governor,CT,false,2022-11-08,2022-11-08,lite,D,Edward Lamont,56.24192,54.437103956764744,.992775,1
2022,Governor,CT,false,2022-11-08,2022-11-08,lite,R,Robert Stefanowski,41.96572,43.0813800327167,.007225,0
2022,Governor,CT,false,2022-11-08,2022-11-08,lite,I,Robert Hotaling,1.792365,0.9780305934279498,0,0
2022,Governor,CO,false,2022-11-08,2022-11-08,lite,D,Jared Polis,54.83459,58.53390306803733,.99235,1
2022,Governor,CO,false,2022-11-08,2022-11-08,lite,R,Heidi Ganahl,42.01683,39.184142029759606,.00765,0
2022,Governor,CA,false,2022-11-08,2022-11-08,lite,D,Gavin Newsom,60.14701,59.1794902940261,.99925,1
2022,Governor,CA,false,2022-11-08,2022-11-08,lite,R,Brian Dahle,39.85299,40.8205097059739,.00075,0
2022,Governor,AZ,false,2022-11-08,2022-11-08,lite,D,Katie Hobbs,49.13297,50.31836482729924,.3325,1
2022,Governor,AZ,false,2022-11-08,2022-11-08,lite,R,Kari Lake,50.86703,49.64959747761757,.6675,0
2022,Governor,AR,false,2022-11-08,2022-11-08,lite,D,Chris Jones,39.56822,35.196138636020365,.009025,0
2022,Governor,AR,false,2022-11-08,2022-11-08,lite,R,Sarah Huckabee Sanders,57.1335,62.96380412265431,.990975,1
2022,Governor,AR,false,2022-11-08,2022-11-08,lite,I,Ricky Dale Harrington Jr.,3.298281,1.8400572413253262,0,0
2022,Governor,AL,false,2022-11-08,2022-11-08,lite,D,Yolanda Rochelle Flowers,32.41919,29.17868723075173,.00065,0
2022,Governor,AL,false,2022-11-08,2022-11-08,lite,R,Kay Ivey,64.62535,66.90760787771775,.99935,1
2022,Governor,AL,false,2022-11-08,2022-11-08,lite,I,James “Jimmy” Blake,2.955453,3.24726574119805,0,0
2022,Governor,AK,false,2022-11-08,2022-11-08,lite,D,Les Gara,27.97278,24.2,.079875,0
2022,Governor,AK,false,2022-11-08,2022-11-08,lite,R,Mike Dunleavy,43.05632,50.3,.84435,1
2022,Governor,AK,false,2022-11-08,2022-11-08,lite,R,Charlie Pierce,4.870893,4.5,.00005,0
2022,Governor,AK,false,2022-11-08,2022-11-08,lite,I,Bill Walker,24.1,20.7,.075725,0
2022,Governor,WY,false,2022-11-08,2022-11-07,lite,D,Theresa A. Livingston,27.46974,15.817525773195875,.0003,0
2022,Governor,WY,false,2022-11-08,2022-11-07,lite,R,Mark Gordon,70.33142,74.0701030927835,.9997,1
2022,Governor,WY,false,2022-11-08,2022-11-07,lite,I,Jared J. Baldes,2.198839,4.204639175257732,0,0
2022,Governor,WI,false,2022-11-08,2022-11-07,lite,D,Tony Evers,49.2759,51.14922322312525,.495875,1
2022,Governor,WI,false,2022-11-08,2022-11-07,lite,R,Tim Michels,49.28959,47.752297204205554,.504125,0
2022,Governor,WI,false,2022-11-08,2022-11-07,lite,I,Joan Ellis Beglinger,1.434504,1.023832199631845,0,0
2022,Governor,VT,false,2022-11-08,2022-11-07,lite,D,Brenda Siegel,27.81815,23.963399004919225,.000775,0
2022,Governor,VT,false,2022-11-08,2022-11-07,lite,R,Phil Scott,66.27109,70.97833223900197,.999225,1
2022,Governor,TX,false,2022-11-08,2022-11-07,lite,D,Beto O'Rourke,44.67056,43.85655125295758,.055625,0
2022,Governor,TX,false,2022-11-08,2022-11-07,lite,R,Greg Abbott,53.25791,54.75934072064005,.944375,1
2022,Governor,TN,false,2022-11-08,2022-11-07,lite,D,Jason Brantley Martin,31.94436,32.9,.005475,0
2022,Governor,TN,false,2022-11-08,2022-11-07,lite,R,Bill Lee,55.48402,64.9,.994525,1
2022,Governor,SD,false,2022-11-08,2022-11-07,lite,D,Jamie Smith,41.03798,35.1684629575687,.021925,0
2022,Governor,SD,false,2022-11-08,2022-11-07,lite,R,Kristi Noem,56.87122,61.980603485204156,.97805,1
2022,Governor,SD,false,2022-11-08,2022-11-07,lite,I,Tracey Quint,2.090802,2.8509335572271435,.000025,0
2022,Governor,SC,false,2022-11-08,2022-11-07,lite,D,Joe Cunningham,44.79486,40.67016519570313,.106675,0
2022,Governor,SC,false,2022-11-08,2022-11-07,lite,R,Henry McMaster,53.44808,58.03814249949507,.893325,1
2022,Governor,SC,false,2022-11-08,2022-11-07,lite,I,Bruce Reeves,1.757058,1.2227629063546563,0,0
2022,Governor,RI,false,2022-11-08,2022-11-07,lite,D,Daniel J. McKee,54.18376,57.92098862079571,.959725,1
2022,Governor,RI,false,2022-11-08,2022-11-07,lite,R,Ashley Kalus,41.55685,38.86291833254117,.040275,0
2022,Governor,PA,false,2022-11-08,2022-11-07,lite,D,Josh Shapiro,54.18295,56.485946517997256,.98,1
2022,Governor,PA,false,2022-11-08,2022-11-07,lite,R,Douglas V. Mastriano,43.97393,41.71454213510209,.02,0
2022,Governor,OR,false,2022-11-08,2022-11-07,lite,D,Tina Kotek,44.35755,46.96000733274855,.656775,1
2022,Governor,OR,false,2022-11-08,2022-11-07,lite,R,Christine Drazan,42.25224,43.5431615718914,.342675,0
2022,Governor,OR,false,2022-11-08,2022-11-07,lite,I,Betsy Johnson,11.55594,8.624735839269428,.00055,0
2022,Governor,OK,false,2022-11-08,2022-11-07,lite,D,Joy Hofmeister,45.68782,41.78537116616549,.212825,0
2022,Governor,OK,false,2022-11-08,2022-11-07,lite,R,Kevin Stitt,50.91775,55.44896140066107,.787175,1
2022,Governor,OH,false,2022-11-08,2022-11-07,lite,D,Nan Whaley,39.78128,37.37690383534988,.000075,0
2022,Governor,OH,false,2022-11-08,2022-11-07,lite,R,Mike DeWine,60.21872,62.40630616098133,.999925,1
2022,Governor,NY,false,2022-11-08,2022-11-07,lite,D,Kathy C. Hochul,54.1393,48.69676466936816,.9582,1
2022,Governor,NY,false,2022-11-08,2022-11-07,lite,R,Lee M. Zeldin,45.8607,41.42888216165456,.0418,0
2022,Governor,NV,false,2022-11-08,2022-11-07,lite,D,Steve Sisolak,47.88599,47.2970970619319,.36605,0
2022,Governor,NV,false,2022-11-08,2022-11-07,lite,R,Joe Lombardo,49.60727,48.80690354254021,.63395,1
2022,Governor,NM,false,2022-11-08,2022-11-07,lite,D,Michelle Lujan Grisham,51.56785,51.97120136580106,.820675,1
2022,Governor,NM,false,2022-11-08,2022-11-07,lite,R,Mark V. Ronchetti,46.28983,45.587681957049156,.179325,0
2022,Governor,NM,false,2022-11-08,2022-11-07,lite,I,Karen Bedonie,2.142317,2.4411166771497887,0,0
2022,Governor,NH,false,2022-11-08,2022-11-07,lite,D,Tom Sherman,41.24266,41.47173072108667,.002075,0
2022,Governor,NH,false,2022-11-08,2022-11-07,lite,R,Chris Sununu,56.53252,56.984825603462895,.997925,1
2022,Governor,NE,false,2022-11-08,2022-11-07,lite,D,Carol Blood,46.04041,35.981046487251575,.229725,0
2022,Governor,NE,false,2022-11-08,2022-11-07,lite,R,Jim Pillen,52.13398,59.22363152753597,.770275,1
2022,Governor,NE,false,2022-11-08,2022-11-07,lite,I,Scott Zimmerman,1.825613,3.9332850624374625,0,0
2022,Governor,MN,false,2022-11-08,2022-11-07,lite,D,Tim Walz,51.82035,52.27105531172867,.905625,1
2022,Governor,MN,false,2022-11-08,2022-11-07,lite,R,Scott Jensen,44.09397,44.60741613463546,.094375,0
2022,Governor,MI,false,2022-11-08,2022-11-07,lite,D,Gretchen Whitmer,51.16961,54.47154307557286,.8815,1
2022,Governor,MI,false,2022-11-08,2022-11-07,lite,R,Tudor M. Dixon,45.67236,43.94099738859858,.1185,0
2022,Governor,ME,false,2022-11-08,2022-11-07,lite,D,Janet T. Mills,52.48932,55.7,.850575,1
2022,Governor,ME,false,2022-11-08,2022-11-07,lite,R,Paul R. LePage,45.59449,42.4,.149425,0
2022,Governor,ME,false,2022-11-08,2022-11-07,lite,I,Sam Hunkler,1.916193,1.9,0,0
2022,Governor,MD,false,2022-11-08,2022-11-07,lite,D,Wes Moore,62.25624,64.52868334344858,.998075,1
2022,Governor,MD,false,2022-11-08,2022-11-07,lite,R,Dan Cox,34.44306,32.116128729822066,.001925,0
2022,Governor,MA,false,2022-11-08,2022-11-07,lite,D,Maura Healey,60.84349,63.69067519090519,.998725,1
2022,Governor,MA,false,2022-11-08,2022-11-07,lite,R,Geoff Diehl,37.14476,34.617621682672436,.001275,0
2022,Governor,MA,false,2022-11-08,2022-11-07,lite,I,Kevin Reed,2.011747,1.579161910316654,0,0
2022,Governor,KS,false,2022-11-08,2022-11-07,lite,D,Laura Kelly,51.70143,49.539146757476225,.806375,1
2022,Governor,KS,false,2022-11-08,2022-11-07,lite,R,Derek Schmidt,45.43262,47.33319590326244,.193625,0
2022,Governor,IL,false,2022-11-08,2022-11-07,lite,D,J.B. Pritzker,56.7102,54.90737790147531,.9955,1
2022,Governor,IL,false,2022-11-08,2022-11-07,lite,R,Darren Bailey,41.21944,42.369043198958444,.0045,0
2022,Governor,IL,false,2022-11-08,2022-11-07,lite,I,Scott Schluter,2.070361,2.72160552117167,0,0
2022,Governor,ID,false,2022-11-08,2022-11-07,lite,D,Stephen Heidt,25.06254,20.27821796046625,.001475,0
2022,Governor,ID,false,2022-11-08,2022-11-07,lite,R,Brad Little,67.63026,60.51704730515377,.998525,1
2022,Governor,IA,false,2022-11-08,2022-11-07,lite,D,Deidre DeJear,41.55862,39.52567552526304,.007075,0
2022,Governor,IA,false,2022-11-08,2022-11-07,lite,R,Kim Reynolds,56.46577,58.042302580319905,.9929,1
2022,Governor,IA,false,2022-11-08,2022-11-07,lite,I,Rick Stewart,1.975609,2.3732592170650744,.000025,0
2022,Governor,HI,false,2022-11-08,2022-11-07,lite,D,Josh Green,60.41665,63.16211023515349,.952675,1
2022,Governor,HI,false,2022-11-08,2022-11-07,lite,R,Duke Aiona,39.58335,36.837889764846516,.047325,0
2022,Governor,GA,false,2022-11-08,2022-11-07,lite,D,Stacey Abrams,45.64368,45.876190871268534,.050875,0
2022,Governor,GA,false,2022-11-08,2022-11-07,lite,R,Brian Kemp,53.00282,53.411436411319045,.949125,1
2022,Governor,GA,false,2022-11-08,2022-11-07,lite,I,Shane Hazel,1.3535,0.7123727174124198,0,0
2022,Governor,FL,false,2022-11-08,2022-11-07,lite,D,Charlie Crist,43.36214,39.9710914341163,.00835,0
2022,Governor,FL,false,2022-11-08,2022-11-07,lite,R,Ron DeSantis,54.75138,59.3742516630532,.99165,1
2022,Governor,CT,false,2022-11-08,2022-11-07,lite,D,Edward Lamont,56.23881,54.437103956764744,.993975,1
2022,Governor,CT,false,2022-11-08,2022-11-07,lite,R,Robert Stefanowski,41.96597,43.0813800327167,.006025,0
2022,Governor,CT,false,2022-11-08,2022-11-07,lite,I,Robert Hotaling,1.795217,0.9780305934279498,0,0
2022,Governor,CO,false,2022-11-08,2022-11-07,lite,D,Jared Polis,54.8319,58.53390306803733,.99215,1
2022,Governor,CO,false,2022-11-08,2022-11-07,lite,R,Heidi Ganahl,42.01697,39.184142029759606,.00785,0
2022,Governor,CA,false,2022-11-08,2022-11-07,lite,D,Gavin Newsom,60.146,59.1794902940261,.9992,1
2022,Governor,CA,false,2022-11-08,2022-11-07,lite,R,Brian Dahle,39.854,40.8205097059739,.0008,0
2022,Governor,AZ,false,2022-11-08,2022-11-07,lite,D,Katie Hobbs,49.13153,50.31836482729924,.333525,1
2022,Governor,AZ,false,2022-11-08,2022-11-07,lite,R,Kari Lake,50.86847,49.64959747761757,.666475,0
2022,Governor,AR,false,2022-11-08,2022-11-07,lite,D,Chris Jones,39.56622,35.196138636020365,.010375,0
2022,Governor,AR,false,2022-11-08,2022-11-07,lite,R,Sarah Huckabee Sanders,57.1355,62.96380412265431,.989625,1
2022,Governor,AR,false,2022-11-08,2022-11-07,lite,I,Ricky Dale Harrington Jr.,3.298281,1.8400572413253262,0,0
2022,Governor,AL,false,2022-11-08,2022-11-07,lite,D,Yolanda Rochelle Flowers,32.41439,29.17868723075173,.0008,0
2022,Governor,AL,false,2022-11-08,2022-11-07,lite,R,Kay Ivey,64.62693,66.90760787771775,.999175,1
2022,Governor,AL,false,2022-11-08,2022-11-07,lite,I,James “Jimmy” Blake,2.958683,3.24726574119805,.000025,0
2022,Governor,AK,false,2022-11-08,2022-11-07,lite,D,Les Gara,27.96841,24.2,.083275,0
2022,Governor,AK,false,2022-11-08,2022-11-07,lite,R,Mike Dunleavy,43.06034,50.3,.8443,1
2022,Governor,AK,false,2022-11-08,2022-11-07,lite,R,Charlie Pierce,4.871253,4.5,.0001,0
2022,Governor,AK,false,2022-11-08,2022-11-07,lite,I,Bill Walker,24.1,20.7,.072325,0
2022,Governor,WY,false,2022-11-08,2022-11-06,lite,D,Theresa A. Livingston,27.597,15.817525773195875,.00045,0
2022,Governor,WY,false,2022-11-08,2022-11-06,lite,R,Mark Gordon,70.1855,74.0701030927835,.99955,1
2022,Governor,WY,false,2022-11-08,2022-11-06,lite,I,Jared J. Baldes,2.217494,4.204639175257732,0,0
2022,Governor,WI,false,2022-11-08,2022-11-06,lite,D,Tony Evers,49.12045,51.14922322312525,.473925,1
2022,Governor,WI,false,2022-11-08,2022-11-06,lite,R,Tim Michels,49.40536,47.752297204205554,.52605,0
2022,Governor,WI,false,2022-11-08,2022-11-06,lite,I,Joan Ellis Beglinger,1.474192,1.023832199631845,.000025,0
2022,Governor,VT,false,2022-11-08,2022-11-06,lite,D,Brenda Siegel,27.73202,23.963399004919225,.00075,0
2022,Governor,VT,false,2022-11-08,2022-11-06,lite,R,Phil Scott,66.34887,70.97833223900197,.99925,1
2022,Governor,TX,false,2022-11-08,2022-11-06,lite,D,Beto O'Rourke,44.56079,43.85655125295758,.052325,0
2022,Governor,TX,false,2022-11-08,2022-11-06,lite,R,Greg Abbott,53.35813,54.75934072064005,.947675,1
2022,Governor,TN,false,2022-11-08,2022-11-06,lite,D,Jason Brantley Martin,32.01793,32.9,.005725,0
2022,Governor,TN,false,2022-11-08,2022-11-06,lite,R,Bill Lee,55.31115,64.9,.994275,1
2022,Governor,SD,false,2022-11-08,2022-11-06,lite,D,Jamie Smith,41.03009,35.1684629575687,.022325,0
2022,Governor,SD,false,2022-11-08,2022-11-06,lite,R,Kristi Noem,56.84163,61.980603485204156,.977675,1
2022,Governor,SD,false,2022-11-08,2022-11-06,lite,I,Tracey Quint,2.128283,2.8509335572271435,0,0
2022,Governor,SC,false,2022-11-08,2022-11-06,lite,D,Joe Cunningham,44.79997,40.67016519570313,.10885,0
2022,Governor,SC,false,2022-11-08,2022-11-06,lite,R,Henry McMaster,53.42915,58.03814249949507,.89115,1
2022,Governor,SC,false,2022-11-08,2022-11-06,lite,I,Bruce Reeves,1.770885,1.2227629063546563,0,0
2022,Governor,RI,false,2022-11-08,2022-11-06,lite,D,Daniel J. McKee,54.18137,57.92098862079571,.958625,1
2022,Governor,RI,false,2022-11-08,2022-11-06,lite,R,Ashley Kalus,41.52501,38.86291833254117,.041375,0
2022,Governor,PA,false,2022-11-08,2022-11-06,lite,D,Josh Shapiro,54.23085,56.485946517997256,.981775,1
2022,Governor,PA,false,2022-11-08,2022-11-06,lite,R,Douglas V. Mastriano,43.86715,41.71454213510209,.018225,0
2022,Governor,OR,false,2022-11-08,2022-11-06,lite,D,Tina Kotek,43.60555,46.96000733274855,.607475,1
2022,Governor,OR,false,2022-11-08,2022-11-06,lite,R,Christine Drazan,42.15335,43.5431615718914,.3917,0
2022,Governor,OR,false,2022-11-08,2022-11-06,lite,I,Betsy Johnson,12.29316,8.624735839269428,.000825,0
2022,Governor,OK,false,2022-11-08,2022-11-06,lite,D,Joy Hofmeister,46.01449,41.78537116616549,.2502,0
2022,Governor,OK,false,2022-11-08,2022-11-06,lite,R,Kevin Stitt,50.5277,55.44896140066107,.7498,1
2022,Governor,OH,false,2022-11-08,2022-11-06,lite,D,Nan Whaley,40.31236,37.37690383534988,.000375,0
2022,Governor,OH,false,2022-11-08,2022-11-06,lite,R,Mike DeWine,59.68764,62.40630616098133,.999625,1
2022,Governor,NY,false,2022-11-08,2022-11-06,lite,D,Kathy C. Hochul,54.0412,48.69676466936816,.95345,1
2022,Governor,NY,false,2022-11-08,2022-11-06,lite,R,Lee M. Zeldin,45.9588,41.42888216165456,.04655,0
2022,Governor,NV,false,2022-11-08,2022-11-06,lite,D,Steve Sisolak,47.87683,47.2970970619319,.3695,0
2022,Governor,NV,false,2022-11-08,2022-11-06,lite,R,Joe Lombardo,49.57395,48.80690354254021,.6305,1
2022,Governor,NM,false,2022-11-08,2022-11-06,lite,D,Michelle Lujan Grisham,51.56367,51.97120136580106,.822625,1
2022,Governor,NM,false,2022-11-08,2022-11-06,lite,R,Mark V. Ronchetti,46.26525,45.587681957049156,.177375,0
2022,Governor,NM,false,2022-11-08,2022-11-06,lite,I,Karen Bedonie,2.171077,2.4411166771497887,0,0
2022,Governor,NH,false,2022-11-08,2022-11-06,lite,D,Tom Sherman,41.28787,41.47173072108667,.002475,0
2022,Governor,NH,false,2022-11-08,2022-11-06,lite,R,Chris Sununu,56.47599,56.984825603462895,.997525,1
2022,Governor,NE,false,2022-11-08,2022-11-06,lite,D,Carol Blood,46.11935,35.981046487251575,.23415,0
2022,Governor,NE,false,2022-11-08,2022-11-06,lite,R,Jim Pillen,52.04165,59.22363152753597,.76585,1
2022,Governor,NE,false,2022-11-08,2022-11-06,lite,I,Scott Zimmerman,1.839005,3.9332850624374625,0,0
2022,Governor,MN,false,2022-11-08,2022-11-06,lite,D,Tim Walz,51.81442,52.27105531172867,.9114,1
2022,Governor,MN,false,2022-11-08,2022-11-06,lite,R,Scott Jensen,44.0601,44.60741613463546,.0886,0
2022,Governor,MI,false,2022-11-08,2022-11-06,lite,D,Gretchen Whitmer,51.16372,54.47154307557286,.875375,1
2022,Governor,MI,false,2022-11-08,2022-11-06,lite,R,Tudor M. Dixon,45.65091,43.94099738859858,.124625,0
2022,Governor,ME,false,2022-11-08,2022-11-06,lite,D,Janet T. Mills,52.48843,55.7,.860275,1
2022,Governor,ME,false,2022-11-08,2022-11-06,lite,R,Paul R. LePage,45.58448,42.4,.1397,0
2022,Governor,ME,false,2022-11-08,2022-11-06,lite,I,Sam Hunkler,1.927093,1.9,.000025,0
2022,Governor,MD,false,2022-11-08,2022-11-06,lite,D,Wes Moore,62.23774,64.52868334344858,.998075,1
2022,Governor,MD,false,2022-11-08,2022-11-06,lite,R,Dan Cox,34.41974,32.116128729822066,.001925,0
2022,Governor,MA,false,2022-11-08,2022-11-06,lite,D,Maura Healey,60.8382,63.69067519090519,.9991,1
2022,Governor,MA,false,2022-11-08,2022-11-06,lite,R,Geoff Diehl,37.11476,34.617621682672436,.0009,0
2022,Governor,MA,false,2022-11-08,2022-11-06,lite,I,Kevin Reed,2.047045,1.579161910316654,0,0
2022,Governor,KS,false,2022-11-08,2022-11-06,lite,D,Laura Kelly,51.6922,49.539146757476225,.812175,1
2022,Governor,KS,false,2022-11-08,2022-11-06,lite,R,Derek Schmidt,45.4109,47.33319590326244,.187825,0
2022,Governor,IL,false,2022-11-08,2022-11-06,lite,D,J.B. Pritzker,55.83185,54.90737790147531,.988925,1
2022,Governor,IL,false,2022-11-08,2022-11-06,lite,R,Darren Bailey,41.88568,42.369043198958444,.011075,0
2022,Governor,IL,false,2022-11-08,2022-11-06,lite,I,Scott Schluter,2.282474,2.72160552117167,0,0
2022,Governor,ID,false,2022-11-08,2022-11-06,lite,D,Stephen Heidt,25.44228,20.27821796046625,.001275,0
2022,Governor,ID,false,2022-11-08,2022-11-06,lite,R,Brad Little,67.25053,60.51704730515377,.998725,1
