season,league,date,team1,team2,prob1,prob1_outcome,probtie,probtie_outcome,prob2,prob2_outcome
2015,FIFA Women's World Cup,2015-06-09,COL,MEX,0.3053805615695799,0.0,0.2397654674879399,1.0,0.4548539709424801,0.0
2015,FIFA Women's World Cup,2015-06-09,FRA,ENG,0.4947058253641026,1.0,0.2349636277774904,0.0,0.270330546858407,0.0
2015,FIFA Women's World Cup,2015-06-08,JPN,SWI,0.6879741185143379,1.0,0.1867763660435844,0.0,0.1252495154420777,0.0
2015,FIFA Women's World Cup,2015-06-08,USA,AUS,0.6819505045957736,1.0,0.1888862836182756,0.0,0.1291632117859507,0.0
2015,FIFA Women's World Cup,2015-06-08,CMR,ECU,0.7112284183406516,1.0,0.1782579539567311,0.0,0.1105136277026172,0.0
2015,FIFA Women's World Cup,2015-06-08,SWE,NGA,0.5860352857789703,0.0,0.2172209087622258,1.0,0.1967438054588039,0.0
2015,FIFA Women's World Cup,2015-06-07,GER,CIV,0.9330221025155891,1.0,0.06134254303869529,0.0,0.005635354445715447,0.0
2015,FIFA Women's World Cup,2015-06-07,NOR,THA,0.8521202780821532,1.0,0.1130420821634866,0.0,0.03483763975436035,0.0
2015,FIFA Women's World Cup,2015-06-06,NZL,NED,0.2824655756247405,0.0,0.2368654657056019,0.0,0.4806689586696577,1.0
2015,FIFA Women's World Cup,2015-06-06,CAN,CHN,0.6063104026182699,1.0,0.2120526648289718,0.0,0.1816369325527583,0.0
2019,FIFA Women's World Cup Final,2019-06-07,France,South Korea,0.694489390498302,1,0.191499772137349,0,0.11401083736435,0
2019,FIFA Women's World Cup Final,2019-06-08,Germany,China,0.599281116084367,1,0.224251021509942,0,0.176467862405691,0
2019,FIFA Women's World Cup Final,2019-06-08,Spain,South Africa,0.592061992930042,1,0.277600054517346,0,0.130337952552611,0
2019,FIFA Women's World Cup Final,2019-06-08,Norway,Nigeria,0.519525703940842,1,0.262904745031071,0,0.217569551028087,0
2019,FIFA Women's World Cup Final,2019-06-09,Australia,Italy,0.742548514831385,0,0.142955523220444,0,0.114495961948171,1
2019,FIFA Women's World Cup Final,2019-06-09,Brazil,Jamaica,0.802732904516353,1,0.117015295708419,0,0.0802517997752281,0
2019,FIFA Women's World Cup Final,2019-06-09,England,Scotland,0.878748850167654,1,0.0949213737318674,0,0.0263297761004787,0
2019,FIFA Women's World Cup Final,2019-06-10,Argentina,Japan,0.0160844853832055,0,0.0507782450151461,1,0.933137269601648,0
2019,FIFA Women's World Cup Final,2019-06-10,Canada,Cameroon,0.736737139539225,1,0.184010895335204,0,0.0792519651255712,0
2019,FIFA Women's World Cup Final,2019-06-11,New Zealand,Netherlands,0.199972754216413,0,0.218213140157823,0,0.581814105625764,1
2019,FIFA Women's World Cup Final,2019-06-11,Chile,Sweden,0.0372753566679342,0,0.140307825195406,0,0.82241681813666,1
2019,FIFA Women's World Cup Final,2019-06-11,USA,Thailand,0.950994301156567,1,0.0372815799882899,0,0.0117241188551427,0
2019,FIFA Women's World Cup Final,2019-06-12,Nigeria,South Korea,0.277381883094704,1,0.268001124803735,0,0.454616992101561,0
2019,FIFA Women's World Cup Final,2019-06-12,Germany,Spain,0.515502288148661,1,0.244919869577868,0,0.239577842273471,0
2019,FIFA Women's World Cup Final,2019-06-12,France,Norway,0.649407494054045,1,0.215001474587883,0,0.135591031358072,0
2019,FIFA Women's World Cup Final,2019-06-13,Australia,Brazil,0.428992326924772,1,0.228164816857722,0,0.342842856217506,0
2019,FIFA Women's World Cup Final,2019-06-13,South Africa,China,0.142556308154802,0,0.264777051369897,0,0.592666640475301,1
2019,FIFA Women's World Cup Final,2019-06-14,Japan,Scotland,0.832749564194526,1,0.113051092810876,0,0.0541993429945975,0
2019,FIFA Women's World Cup Final,2019-06-14,Jamaica,Italy,0.241789475397485,0,0.18464852378819,0,0.573562000814325,1
2019,FIFA Women's World Cup Final,2019-06-14,England,Argentina,0.915478454068511,1,0.0709380642772161,0,0.0135834816542731,0
2019,FIFA Women's World Cup Final,2019-06-15,Netherlands,Cameroon,0.817838559572542,1,0.140020471682463,0,0.0421409687449953,0
2019,FIFA Women's World Cup Final,2019-06-15,Canada,New Zealand,0.57373683991821,1,0.236109018261321,0,0.190154141820468,0
2019,FIFA Women's World Cup Final,2019-06-16,Sweden,Thailand,0.866010468658422,1,0.108547392569966,0,0.0254421387716129,0
2019,FIFA Women's World Cup Final,2019-06-16,USA,Chile,0.971839952779324,1,0.022766221036317,0,0.00539382618435902,0
2019,FIFA Women's World Cup Final,2019-06-17,China,Spain,0.289845738560123,0,0.291904600850431,1,0.418249660589446,0
2019,FIFA Women's World Cup Final,2019-06-17,South Africa,Germany,0.0260249395276623,0,0.124047566258062,0,0.849927494214276,1
2019,FIFA Women's World Cup Final,2019-06-17,South Korea,Norway,0.259065120261299,0,0.252424897995432,0,0.488509981743269,1
2019,FIFA Women's World Cup Final,2019-06-17,Nigeria,France,0.0346075216552581,0,0.12835163509011,0,0.837040843254631,1
2019,FIFA Women's World Cup Final,2019-06-18,Italy,Brazil,0.216971662422887,0,0.203125739687084,0,0.579902597890029,1
2019,FIFA Women's World Cup Final,2019-06-18,Jamaica,Australia,0.0398969779507653,0,0.0711875951272115,0,0.888915426922023,1
2019,FIFA Women's World Cup Final,2019-06-19,Scotland,Argentina,0.525808299250526,0,0.243007517140877,1,0.231184183608598,0
2019,FIFA Women's World Cup Final,2019-06-19,Japan,England,0.294987708065819,0,0.249294950429534,0,0.455717341504646,1
2019,FIFA Women's World Cup Final,2019-06-20,Cameroon,New Zealand,0.260343221928617,1,0.256319066973883,0,0.4833377110975,0
2019,FIFA Women's World Cup Final,2019-06-20,Netherlands,Canada,0.344013148047832,1,0.268707940398786,0,0.387278911553382,0
2019,FIFA Women's World Cup Final,2019-06-20,Thailand,Chile,0.334781933923075,0,0.218491920046639,0,0.446726146030286,1
2019,FIFA Women's World Cup Final,2019-06-20,Sweden,USA,0.170601433446753,0,0.219028769291039,0,0.610369797262207,1
2019,FIFA Women's World Cup Final,2019-06-22,Germany,Nigeria,0.907275153514047,1,0.0,0,0.0927248464859534,0
2019,FIFA Women's World Cup Final,2019-06-22,Norway,Australia,0.34263543373591,1,0.0,0,0.65736456626409,0
2019,FIFA Women's World Cup Final,2019-06-23,England,Cameroon,0.846007908562068,1,0.0,0,0.153992091437932,0
